Data supplied by UK-AIR on 26/5/2023
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Cardiff Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Carbon monoxide",status,unit,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit,"Black Carbon (880nm)",status,unit,"Blue Particulate matter (470nm)",status,unit,"Infra Red Particulate matter (950nm)",status,unit,"Red Particulate matter (660nm)",status,unit,"UV Particulate Matter (UV-BC)",status,unit,"UV Particulate Matter (370nm)",status,unit,"Yellow Particulate matter (590nm)",status,unit
01-01-2022,10:00,0.069564,R,mgm-3,18.358,R,ugm-3 (Ref.eq),2.22753,R,ugm-3,19.10423,R,ugm-3,22.51972,R,ugm-3,36.02239,R,ugm-3,16.000,R,ugm-3 (BAM),0.33751,R,ugm-3,0.40,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3,0.40,R,ugm-3,0.10,R,ugm-3,0.50,R,ugm-3,0.40,R,ugm-3
01-01-2022,11:00,0.085374,R,mgm-3,29.952,R,ugm-3 (Ref.eq),5.26506,R,ugm-3,25.52401,R,ugm-3,33.59699,R,ugm-3,27.79012,R,ugm-3,12.000,R,ugm-3 (BAM),0.54002,R,ugm-3,0.50,R,ugm-3,0.60,R,ugm-3,0.60,R,ugm-3,0.50,R,ugm-3,0.10,R,ugm-3,0.70,R,ugm-3,0.60,R,ugm-3
01-01-2022,12:00,0.101185,R,mgm-3,28.020,R,ugm-3 (Ref.eq),3.64504,R,ugm-3,25.75603,R,ugm-3,31.34502,R,ugm-3,34.52561,R,ugm-3,19.000,R,ugm-3 (BAM),0.40501,R,ugm-3,0.60,R,ugm-3,0.80,R,ugm-3,0.80,R,ugm-3,0.70,R,ugm-3,0.10,R,ugm-3,0.80,R,ugm-3,0.70,R,ugm-3
01-01-2022,13:00,0.085374,R,mgm-3,28.020,R,ugm-3 (Ref.eq),1.49852,R,ugm-3,19.43079,R,ugm-3,21.72849,R,ugm-3,46.89895,R,ugm-3,16.000,R,ugm-3 (BAM),0.33751,R,ugm-3,0.50,R,ugm-3,0.60,R,ugm-3,0.60,R,ugm-3,0.50,R,ugm-3,0.10,R,ugm-3,0.60,R,ugm-3,0.50,R,ugm-3
01-01-2022,14:00,0.069564,R,mgm-3,28.020,R,ugm-3 (Ref.eq),1.37702,R,ugm-3,19.25191,R,ugm-3,21.36330,R,ugm-3,50.49121,R,ugm-3,23.000,R,ugm-3 (BAM),0.47252,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3,0.20,R,ugm-3,0.70,R,ugm-3,0.50,R,ugm-3
01-01-2022,15:00,0.101185,R,mgm-3,30.918,R,ugm-3 (Ref.eq),1.05301,R,ugm-3,15.30563,R,ugm-3,16.92022,R,ugm-3,54.03358,R,ugm-3,18.000,R,ugm-3 (BAM),0.47252,R,ugm-3,0.60,R,ugm-3,0.80,R,ugm-3,0.70,R,ugm-3,0.60,R,ugm-3,0.30,R,ugm-3,0.90,R,ugm-3,0.70,R,ugm-3
01-01-2022,16:00,0.101185,R,mgm-3,29.952,R,ugm-3 (Ref.eq),1.49852,R,ugm-3,20.58721,R,ugm-3,22.88491,R,ugm-3,48.69508,R,ugm-3,17.000,R,ugm-3 (BAM),0.20251,R,ugm-3,0.80,R,ugm-3,0.90,R,ugm-3,0.80,R,ugm-3,0.80,R,ugm-3,0.20,R,ugm-3,1.00,R,ugm-3,0.80,R,ugm-3
01-01-2022,17:00,0.107509,R,mgm-3,27.054,R,ugm-3 (Ref.eq),0.64801,R,ugm-3,22.13477,R,ugm-3,23.12836,R,ugm-3,49.34368,R,ugm-3,19.000,R,ugm-3 (BAM),1.35004,R,ugm-3,0.70,R,ugm-3,0.80,R,ugm-3,0.70,R,ugm-3,0.70,R,ugm-3,0.20,R,ugm-3,0.90,R,ugm-3,0.70,R,ugm-3
01-01-2022,18:00,0.107509,R,mgm-3,22.223,R,ugm-3 (Ref.eq),2.59203,R,ugm-3,32.84840,R,ugm-3,36.82279,R,ugm-3,36.82067,R,ugm-3,14.000,R,ugm-3 (BAM),0.67502,R,ugm-3,0.70,R,ugm-3,0.80,R,ugm-3,0.80,R,ugm-3,0.70,R,ugm-3,0.20,R,ugm-3,0.90,R,ugm-3,0.80,R,ugm-3
01-01-2022,19:00,0.107509,R,mgm-3,24.155,R,ugm-3 (Ref.eq),1.05301,R,ugm-3,18.40970,R,ugm-3,20.02429,R,ugm-3,52.23745,R,ugm-3,15.000,R,ugm-3 (BAM),0.87753,R,ugm-3,0.60,R,ugm-3,0.80,R,ugm-3,0.70,R,ugm-3,0.60,R,ugm-3,0.20,R,ugm-3,0.80,R,ugm-3,0.70,R,ugm-3
01-01-2022,20:00,0.094861,R,mgm-3,26.087,R,ugm-3 (Ref.eq),0.97201,R,ugm-3,20.96846,R,ugm-3,22.45886,R,ugm-3,46.79917,R,ugm-3,16.000,R,ugm-3 (BAM),0.40501,R,ugm-3,0.60,R,ugm-3,0.80,R,ugm-3,0.70,R,ugm-3,0.60,R,ugm-3,0.20,R,ugm-3,0.80,R,ugm-3,0.70,R,ugm-3
01-01-2022,21:00,0.101185,R,mgm-3,26.087,R,ugm-3 (Ref.eq),0.76951,R,ugm-3,17.56625,R,ugm-3,18.74615,R,ugm-3,49.74282,R,ugm-3,19.000,R,ugm-3 (BAM),0.74252,R,ugm-3,0.60,R,ugm-3,0.80,R,ugm-3,0.70,R,ugm-3,0.70,R,ugm-3,0.20,R,ugm-3,0.80,R,ugm-3,0.70,R,ugm-3
01-01-2022,22:00,0.113833,R,mgm-3,29.952,R,ugm-3 (Ref.eq),0.72901,R,ugm-3,15.37638,R,ugm-3,16.49418,R,ugm-3,51.48906,R,ugm-3,20.000,R,ugm-3 (BAM),0.81002,R,ugm-3,0.60,R,ugm-3,0.70,R,ugm-3,0.60,R,ugm-3,0.60,R,ugm-3,0.10,R,ugm-3,0.70,R,ugm-3,0.60,R,ugm-3
01-01-2022,23:00,0.107509,R,mgm-3,21.256,R,ugm-3 (Ref.eq),1.78202,R,ugm-3,14.24869,R,ugm-3,16.98109,R,ugm-3,56.82756,R,ugm-3,14.000,R,ugm-3 (BAM),0.54002,R,ugm-3,0.40,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3,0.40,R,ugm-3,0.10,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3
01-01-2022,24:00,0.098023,R,mgm-3,17.392,R,ugm-3 (Ref.eq),0.64801,R,ugm-3,9.84021,R,ugm-3,10.83381,R,ugm-3,60.71917,R,ugm-3,14.000,R,ugm-3 (BAM),0.27001,R,ugm-3,0.30,R,ugm-3,0.40,R,ugm-3,0.30,R,ugm-3,0.30,R,ugm-3,0.00,R,ugm-3,0.40,R,ugm-3,0.30,R,ugm-3
02-01-2022,01:00,0.059054,R,mgm-3,18.358,R,ugm-3 (Ref.eq),0.54093,R,ugm-3,10.62534,R,ugm-3,11.45476,R,ugm-3,60.20362,R,ugm-3,13.000,R,ugm-3 (BAM),0.08973,R,ugm-3,0.30,R,ugm-3,0.30,R,ugm-3,0.40,R,ugm-3,0.30,R,ugm-3,0.00,R,ugm-3,0.30,R,ugm-3,0.30,R,ugm-3
02-01-2022,02:00,0.059054,R,mgm-3,18.358,R,ugm-3 (Ref.eq),0.81139,R,ugm-3,5.82371,R,ugm-3,7.06783,R,ugm-3,70.04907,R,ugm-3,10.000,R,ugm-3 (BAM),0.62810,R,ugm-3,0.20,R,ugm-3,0.30,R,ugm-3,0.30,R,ugm-3,0.20,R,ugm-3,0.00,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3
02-01-2022,03:00,0.063272,R,mgm-3,20.290,R,ugm-3 (Ref.eq),0.52741,R,ugm-3,4.85777,R,ugm-3,5.66645,R,ugm-3,72.24434,R,ugm-3,8.000,R,ugm-3 (BAM),0.53837,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.30,R,ugm-3,0.20,R,ugm-3,0.00,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3
02-01-2022,04:00,0.066435,R,mgm-3,8.696,R,ugm-3 (Ref.eq),0.64912,R,ugm-3,5.03673,R,ugm-3,6.03203,R,ugm-3,78.28133,R,ugm-3,6.000,R,ugm-3 (BAM),0.53837,R,ugm-3,0.00,R,ugm-3,0.10,R,ugm-3,0.00,R,ugm-3,0.00,R,ugm-3,0.00,R,ugm-3,0.00,R,ugm-3,0.00,R,ugm-3
02-01-2022,05:00,0.053781,R,mgm-3,7.730,R,ugm-3 (Ref.eq),0.48684,R,ugm-3,3.57953,R,ugm-3,4.32600,R,ugm-3,84.16865,R,ugm-3,5.000,R,ugm-3 (BAM),0.74025,R,ugm-3,0.00,R,ugm-3,0.00,R,ugm-3,0.00,R,ugm-3,0.00,R,ugm-3,0.00,R,ugm-3,0.00,R,ugm-3,0.00,R,ugm-3
02-01-2022,06:00,0.066435,R,mgm-3,8.696,R,ugm-3 (Ref.eq),0.28399,R,ugm-3,4.43892,R,ugm-3,4.87436,R,ugm-3,81.72392,R,ugm-3,8.000,R,ugm-3 (BAM),0.47107,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.00,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3
02-01-2022,07:00,0.066435,R,mgm-3,10.628,R,ugm-3 (Ref.eq),0.64912,R,ugm-3,6.37718,R,ugm-3,7.37248,R,ugm-3,79.52865,R,ugm-3,5.000,R,ugm-3 (BAM),0.40378,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.00,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3
02-01-2022,08:00,0.066435,R,mgm-3,12.561,R,ugm-3 (Ref.eq),1.21709,R,ugm-3,14.64573,R,ugm-3,16.51191,R,ugm-3,69.15101,R,ugm-3,5.000,R,ugm-3 (BAM),0.47107,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.30,R,ugm-3,0.20,R,ugm-3,0.00,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3
02-01-2022,09:00,0.079090,R,mgm-3,9.662,R,ugm-3 (Ref.eq),0.73025,R,ugm-3,15.51406,R,ugm-3,16.63377,R,ugm-3,67.20520,R,ugm-3,4.000,R,ugm-3 (BAM),0.53837,R,ugm-3,0.20,R,ugm-3,0.30,R,ugm-3,0.30,R,ugm-3,0.20,R,ugm-3,0.10,R,ugm-3,0.30,R,ugm-3,0.20,R,ugm-3
02-01-2022,10:00,0.082253,R,mgm-3,11.594,R,ugm-3 (Ref.eq),0.93310,R,ugm-3,11.48633,R,ugm-3,12.91707,R,ugm-3,69.35058,R,ugm-3,2.000,R,ugm-3 (BAM),0.80755,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.00,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3
02-01-2022,11:00,0.085416,R,mgm-3,7.730,R,ugm-3 (Ref.eq),0.89253,R,ugm-3,9.47693,R,ugm-3,10.84546,R,ugm-3,68.80176,R,ugm-3,2.000,R,ugm-3 (BAM),0.67296,R,ugm-3,0.30,R,ugm-3,0.40,R,ugm-3,0.30,R,ugm-3,0.30,R,ugm-3,0.10,R,ugm-3,0.40,R,ugm-3,0.30,R,ugm-3
02-01-2022,12:00,0.079090,R,mgm-3,9.662,R,ugm-3 (Ref.eq),0.89253,R,ugm-3,10.32994,R,ugm-3,11.69847,R,ugm-3,66.60649,R,ugm-3,4.000,R,ugm-3 (BAM),0.87485,R,ugm-3,0.50,R,ugm-3,0.60,R,ugm-3,0.60,R,ugm-3,0.50,R,ugm-3,0.10,R,ugm-3,0.60,R,ugm-3,0.50,R,ugm-3
02-01-2022,13:00,0.069599,R,mgm-3,10.628,R,ugm-3 (Ref.eq),1.01424,R,ugm-3,17.45487,R,ugm-3,19.01002,R,ugm-3,58.92304,R,ugm-3,6.000,R,ugm-3 (BAM),0.60566,R,ugm-3,0.40,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3,0.40,R,ugm-3,0.00,R,ugm-3,0.50,R,ugm-3,0.50,R,ugm-3
02-01-2022,14:00,0.094908,R,mgm-3,9.662,R,ugm-3 (Ref.eq),0.81139,R,ugm-3,10.69807,R,ugm-3,11.94219,R,ugm-3,72.59359,R,ugm-3,6.000,R,ugm-3 (BAM),0.40378,R,ugm-3,0.30,R,ugm-3,0.40,R,ugm-3,0.40,R,ugm-3,0.30,R,ugm-3,0.00,R,ugm-3,0.40,R,ugm-3,0.30,R,ugm-3
02-01-2022,15:00,0.072763,R,mgm-3,19.324,R,ugm-3 (Ref.eq),0.60855,R,ugm-3,8.14541,R,ugm-3,9.07850,R,ugm-3,78.43101,R,ugm-3,9.000,R,ugm-3 (BAM),0.40378,R,ugm-3,0.20,R,ugm-3,0.30,R,ugm-3,0.30,R,ugm-3,0.20,R,ugm-3,0.10,R,ugm-3,0.30,R,ugm-3,0.30,R,ugm-3
02-01-2022,16:00,0.072763,R,mgm-3,20.290,R,ugm-3 (Ref.eq),0.52741,R,ugm-3,8.94005,R,ugm-3,9.74873,R,ugm-3,77.53295,R,ugm-3,9.000,R,ugm-3 (BAM),0.80755,R,ugm-3,0.30,R,ugm-3,0.40,R,ugm-3,0.40,R,ugm-3,0.30,R,ugm-3,0.10,R,ugm-3,0.40,R,ugm-3,0.30,R,ugm-3
02-01-2022,17:00,0.056945,R,mgm-3,19.324,R,ugm-3 (Ref.eq),0.73025,R,ugm-3,7.65415,R,ugm-3,8.77386,R,ugm-3,79.77811,R,ugm-3,9.000,R,ugm-3 (BAM),0.47107,R,ugm-3,0.20,R,ugm-3,0.30,R,ugm-3,0.30,R,ugm-3,0.20,R,ugm-3,0.00,R,ugm-3,0.30,R,ugm-3,0.30,R,ugm-3
02-01-2022,18:00,0.066435,R,mgm-3,27.054,R,ugm-3 (Ref.eq),0.48684,R,ugm-3,6.62600,R,ugm-3,7.37248,R,ugm-3,82.87144,R,ugm-3,8.000,R,ugm-3 (BAM),0.26918,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.00,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3
02-01-2022,19:00,0.069599,R,mgm-3,25.121,R,ugm-3 (Ref.eq),0.40570,R,ugm-3,6.32391,R,ugm-3,6.94597,R,ugm-3,83.27058,R,ugm-3,12.000,R,ugm-3 (BAM),0.47107,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.30,R,ugm-3,0.20,R,ugm-3,0.00,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3
02-01-2022,20:00,0.053781,R,mgm-3,27.054,R,ugm-3 (Ref.eq),0.60855,R,ugm-3,6.62218,R,ugm-3,7.55526,R,ugm-3,82.97123,R,ugm-3,10.000,R,ugm-3 (BAM),0.80755,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.00,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3
02-01-2022,21:00,0.050617,R,mgm-3,28.020,R,ugm-3 (Ref.eq),0.48684,R,ugm-3,7.53995,R,ugm-3,8.28642,R,ugm-3,81.02542,R,ugm-3,9.000,R,ugm-3 (BAM),0.67296,R,ugm-3,0.20,R,ugm-3,0.30,R,ugm-3,0.30,R,ugm-3,0.20,R,ugm-3,0.00,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3
02-01-2022,22:00,0.063272,R,mgm-3,28.020,R,ugm-3 (Ref.eq),0.68969,R,ugm-3,7.10706,R,ugm-3,8.16456,R,ugm-3,80.32693,R,ugm-3,10.000,R,ugm-3 (BAM),0.87485,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.00,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3
02-01-2022,23:00,0.047454,R,mgm-3,27.054,R,ugm-3 (Ref.eq),0.28399,R,ugm-3,8.21656,R,ugm-3,8.65200,R,ugm-3,78.68047,R,ugm-3,9.000,R,ugm-3 (BAM),0.67296,R,ugm-3,0.10,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.10,R,ugm-3,0.00,R,ugm-3,0.10,R,ugm-3,0.20,R,ugm-3
02-01-2022,24:00,0.056945,R,mgm-3,25.121,R,ugm-3 (Ref.eq),0.56798,R,ugm-3,7.96390,R,ugm-3,8.83478,R,ugm-3,78.13166,R,ugm-3,12.000,R,ugm-3 (BAM),0.60566,R,ugm-3,0.10,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.10,R,ugm-3,0.00,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3
03-01-2022,01:00,0.042202,R,mgm-3,20.290,R,ugm-3 (Ref.eq),0.65022,R,ugm-3,4.61455,R,ugm-3,5.61154,R,ugm-3,79.56191,R,ugm-3,11.000,R,ugm-3 (BAM),0.80507,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.00,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3
03-01-2022,02:00,0.063302,R,mgm-3,18.358,R,ugm-3 (Ref.eq),0.75859,R,ugm-3,5.18032,R,ugm-3,6.34348,R,ugm-3,79.09624,R,ugm-3,10.000,R,ugm-3 (BAM),0.89453,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.00,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3
03-01-2022,03:00,0.075963,R,mgm-3,21.256,R,ugm-3 (Ref.eq),0.56894,R,ugm-3,5.53211,R,ugm-3,6.40448,R,ugm-3,78.88004,R,ugm-3,13.000,R,ugm-3 (BAM),0.93925,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.00,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3
03-01-2022,04:00,0.053807,R,mgm-3,20.290,R,ugm-3 (Ref.eq),0.77214,R,ugm-3,10.64910,R,ugm-3,11.83303,R,ugm-3,74.53940,R,ugm-3,10.000,R,ugm-3 (BAM),0.67090,R,ugm-3,0.10,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.10,R,ugm-3,0.00,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3
03-01-2022,05:00,0.069633,R,mgm-3,23.189,R,ugm-3 (Ref.eq),0.36575,R,ugm-3,8.40546,R,ugm-3,8.96626,R,ugm-3,78.92994,R,ugm-3,11.000,R,ugm-3 (BAM),0.80507,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.00,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3
03-01-2022,06:00,0.060138,R,mgm-3,25.121,R,ugm-3 (Ref.eq),0.44703,R,ugm-3,9.74471,R,ugm-3,10.43014,R,ugm-3,78.78026,R,ugm-3,12.000,R,ugm-3 (BAM),1.00634,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.20,R,ugm-3,0.10,R,ugm-3,0.00,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3
03-01-2022,07:00,0.069633,R,mgm-3,18.358,R,ugm-3 (Ref.eq),0.48767,R,ugm-3,5.59573,R,ugm-3,6.34348,R,ugm-3,84.36822,R,ugm-3,8.000,R,ugm-3 (BAM),0.80507,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.20,R,ugm-3,0.10,R,ugm-3,0.00,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3
03-01-2022,08:00,0.072799,R,mgm-3,19.324,R,ugm-3 (Ref.eq),1.13789,R,ugm-3,11.61317,R,ugm-3,13.35790,R,ugm-3,78.33123,R,ugm-3,8.000,R,ugm-3 (BAM),1.07343,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.00,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3
03-01-2022,09:00,0.050643,R,mgm-3,17.392,R,ugm-3 (Ref.eq),0.56894,R,ugm-3,8.39887,R,ugm-3,9.27124,R,ugm-3,79.72822,R,ugm-3,10.000,R,ugm-3 (BAM),0.93925,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3,0.20,R,ugm-3,0.10,R,ugm-3,0.00,R,ugm-3,0.10,R,ugm-3,0.10,R,ugm-3
03-01-2022,10:00,0.060138,R,mgm-3,17.392,R,ugm-3 (Ref.eq),0.85342,R,ugm-3,9.79254,R,ugm-3,11.10109,R,ugm-3,77.13381,R,ugm-3,8.000,R,ugm-3 (BAM),0.73799,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.00,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3
03-01-2022,11:00,0.066468,R,mgm-3,19.324,R,ugm-3 (Ref.eq),1.13789,R,ugm-3,10.63725,R,ugm-3,12.38198,R,ugm-3,75.78671,R,ugm-3,7.000,R,ugm-3 (BAM),0.80507,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.30,R,ugm-3,0.20,R,ugm-3,0.00,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3
03-01-2022,12:00,0.060138,R,mgm-3,24.155,R,ugm-3 (Ref.eq),0.85342,R,ugm-3,11.07343,R,ugm-3,12.38198,R,ugm-3,75.28778,R,ugm-3,7.000,R,ugm-3 (BAM),0.53672,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3,0.30,R,ugm-3,0.20,R,ugm-3,0.00,R,ugm-3,0.20,R,ugm-3,0.20,R,ugm-3
03-01-2022,13:00,0.069633,R,mgm-3,20.290,R,ugm-3 (Ref.eq),1.17853,R,ugm-3,10.57493,R,ugm-3,12.38198,R,ugm-3,74.53940,R,ugm-3,11.000,R,ugm-3 (BAM),0.80507,R,ugm-3,0.30,R,ugm-3,0.40,R,ugm-3,0.40,R,ugm-3,0.30,R,ugm-3,0.10,R,ugm-3,0.40,R,ugm-3,0.30,R,ugm-3
03-01-2022,14:00,0.066468,R,mgm-3,28.986,R,ugm-3 (Ref.eq),0.89406,R,ugm-3,11.43808,R,ugm-3,12.80895,R,ugm-3,74.04047,R,ugm-3,12.000,R,ugm-3 (BAM),0.46963,R,ugm-3,0.30,R,ugm-3,0.40,R,ugm-3,0.40,R,ugm-3,0.40,R,ugm-3,0.10,R,ugm-3,0.40,R,ugm-3,0.40,R,ugm-3
