Data supplied by UK-AIR on 14/5/2011
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Cardiff Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Carbon monoxide",status,unit,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM2.5 (Hourly measured)",status,unit
03-01-2010,17:00,0.3,R,mgm-3,11,R,ugm-3 (TEOM FDMS),11,R,ugm-3,42,R,ugm-3,59,R,ugm-3,10,R,ugm-3 (TEOM FDMS),7,R,ugm-3 (TEOM FDMS),16,R,ugm-3,8,R,ugm-3 (TEOM FDMS),3,R,ugm-3,1,R,ugm-3 (TEOM FDMS),1,R,ugm-3 (TEOM FDMS)
03-01-2010,18:00,0.3,R,mgm-3,16,R,ugm-3 (TEOM FDMS),11,R,ugm-3,48,R,ugm-3,65,R,ugm-3,14,R,ugm-3 (TEOM FDMS),10,R,ugm-3 (TEOM FDMS),8,R,ugm-3,12,R,ugm-3 (TEOM FDMS),3,R,ugm-3,2,R,ugm-3 (TEOM FDMS),2,R,ugm-3 (TEOM FDMS)
03-01-2010,19:00,0.3,R,mgm-3,17,R,ugm-3 (TEOM FDMS),15,R,ugm-3,48,R,ugm-3,71,R,ugm-3,15,R,ugm-3 (TEOM FDMS),13,R,ugm-3 (TEOM FDMS),6,R,ugm-3,16,R,ugm-3 (TEOM FDMS),3,R,ugm-3,2,R,ugm-3 (TEOM FDMS),3,R,ugm-3 (TEOM FDMS)
03-01-2010,20:00,0.3,R,mgm-3,18,R,ugm-3 (TEOM FDMS),10,R,ugm-3,46,R,ugm-3,61,R,ugm-3,16,R,ugm-3 (TEOM FDMS),11,R,ugm-3 (TEOM FDMS),6,R,ugm-3,14,R,ugm-3 (TEOM FDMS),3,R,ugm-3,2,R,ugm-3 (TEOM FDMS),3,R,ugm-3 (TEOM FDMS)
03-01-2010,21:00,0.3,R,mgm-3,17,R,ugm-3 (TEOM FDMS),8,R,ugm-3,36,R,ugm-3,48,R,ugm-3,15,R,ugm-3 (TEOM FDMS),13,R,ugm-3 (TEOM FDMS),10,R,ugm-3,17,R,ugm-3 (TEOM FDMS),3,R,ugm-3,2,R,ugm-3 (TEOM FDMS),4,R,ugm-3 (TEOM FDMS)
03-01-2010,22:00,0.3,R,mgm-3,22,R,ugm-3 (TEOM FDMS),10,R,ugm-3,36,R,ugm-3,52,R,ugm-3,18,R,ugm-3 (TEOM FDMS),15,R,ugm-3 (TEOM FDMS),4,R,ugm-3,18,R,ugm-3 (TEOM FDMS),3,R,ugm-3,4,R,ugm-3 (TEOM FDMS),3,R,ugm-3 (TEOM FDMS)
03-01-2010,23:00,0.3,R,mgm-3,21,R,ugm-3 (TEOM FDMS),10,R,ugm-3,36,R,ugm-3,52,R,ugm-3,19,R,ugm-3 (TEOM FDMS),14,R,ugm-3 (TEOM FDMS),4,R,ugm-3,15,R,ugm-3 (TEOM FDMS),0,R,ugm-3,2,R,ugm-3 (TEOM FDMS),1,R,ugm-3 (TEOM FDMS)
03-01-2010,24:00,0.3,R,mgm-3,21,R,ugm-3 (TEOM FDMS),8,R,ugm-3,38,R,ugm-3,50,R,ugm-3,18,R,ugm-3 (TEOM FDMS),12,R,ugm-3 (TEOM FDMS),4,R,ugm-3,16,R,ugm-3 (TEOM FDMS),3,R,ugm-3,3,R,ugm-3 (TEOM FDMS),4,R,ugm-3 (TEOM FDMS)
04-01-2010,01:00,0.5,R,mgm-3,17,R,ugm-3 (TEOM FDMS),9,R,ugm-3,44,R,ugm-3,57,R,ugm-3,15,R,ugm-3 (TEOM FDMS),14,R,ugm-3 (TEOM FDMS),2,R,ugm-3,17,R,ugm-3 (TEOM FDMS),3,R,ugm-3,2,R,ugm-3 (TEOM FDMS),3,R,ugm-3 (TEOM FDMS)
04-01-2010,02:00,0.5,R,mgm-3,19,R,ugm-3 (TEOM FDMS),13,R,ugm-3,48,R,ugm-3,67,R,ugm-3,16,R,ugm-3 (TEOM FDMS),12,R,ugm-3 (TEOM FDMS),0,R,ugm-3,16,R,ugm-3 (TEOM FDMS),3,R,ugm-3,3,R,ugm-3 (TEOM FDMS),4,R,ugm-3 (TEOM FDMS)
04-01-2010,03:00,0.5,R,mgm-3,19,R,ugm-3 (TEOM FDMS),14,R,ugm-3,48,R,ugm-3,69,R,ugm-3,16,R,ugm-3 (TEOM FDMS),15,R,ugm-3 (TEOM FDMS),0,R,ugm-3,18,R,ugm-3 (TEOM FDMS),5,R,ugm-3,3,R,ugm-3 (TEOM FDMS),3,R,ugm-3 (TEOM FDMS)
04-01-2010,04:00,0.5,R,mgm-3,19,R,ugm-3 (TEOM FDMS),9,R,ugm-3,46,R,ugm-3,59,R,ugm-3,15,R,ugm-3 (TEOM FDMS),12,R,ugm-3 (TEOM FDMS),0,R,ugm-3,16,R,ugm-3 (TEOM FDMS),5,R,ugm-3,4,R,ugm-3 (TEOM FDMS),4,R,ugm-3 (TEOM FDMS)
04-01-2010,05:00,0.5,R,mgm-3,17,R,ugm-3 (TEOM FDMS),9,R,ugm-3,44,R,ugm-3,57,R,ugm-3,13,R,ugm-3 (TEOM FDMS),10,R,ugm-3 (TEOM FDMS),0,R,ugm-3,15,R,ugm-3 (TEOM FDMS),5,R,ugm-3,4,R,ugm-3 (TEOM FDMS),5,R,ugm-3 (TEOM FDMS)
04-01-2010,06:00,0.5,R,mgm-3,19,R,ugm-3 (TEOM FDMS),28,R,ugm-3,48,R,ugm-3,90,R,ugm-3,14,R,ugm-3 (TEOM FDMS),9,R,ugm-3 (TEOM FDMS),0,R,ugm-3,13,R,ugm-3 (TEOM FDMS),5,R,ugm-3,5,R,ugm-3 (TEOM FDMS),4,R,ugm-3 (TEOM FDMS)
04-01-2010,07:00,0.6,R,mgm-3,18,R,ugm-3 (TEOM FDMS),39,R,ugm-3,48,R,ugm-3,107,R,ugm-3,14,R,ugm-3 (TEOM FDMS),12,R,ugm-3 (TEOM FDMS),0,R,ugm-3,15,R,ugm-3 (TEOM FDMS),5,R,ugm-3,4,R,ugm-3 (TEOM FDMS),3,R,ugm-3 (TEOM FDMS)
04-01-2010,08:00,0.7,R,mgm-3,17,R,ugm-3 (TEOM FDMS),68,R,ugm-3,57,R,ugm-3,160,R,ugm-3,14,R,ugm-3 (TEOM FDMS),12,R,ugm-3 (TEOM FDMS),0,R,ugm-3,16,R,ugm-3 (TEOM FDMS),8,R,ugm-3,3,R,ugm-3 (TEOM FDMS),4,R,ugm-3 (TEOM FDMS)
04-01-2010,09:00,0.8,R,mgm-3,21,R,ugm-3 (TEOM FDMS),111,R,ugm-3,74,R,ugm-3,244,R,ugm-3,19,R,ugm-3 (TEOM FDMS),14,R,ugm-3 (TEOM FDMS),0,R,ugm-3,18,R,ugm-3 (TEOM FDMS),8,R,ugm-3,2,R,ugm-3 (TEOM FDMS),4,R,ugm-3 (TEOM FDMS)
04-01-2010,10:00,1.3,R,mgm-3,29,R,ugm-3 (TEOM FDMS),203,R,ugm-3,101,R,ugm-3,411,R,ugm-3,26,R,ugm-3 (TEOM FDMS),21,R,ugm-3 (TEOM FDMS),2,R,ugm-3,24,R,ugm-3 (TEOM FDMS),11,R,ugm-3,3,R,ugm-3 (TEOM FDMS),3,R,ugm-3 (TEOM FDMS)
04-01-2010,11:00,1.0,R,mgm-3,29,R,ugm-3 (TEOM FDMS),128,R,ugm-3,80,R,ugm-3,275,R,ugm-3,23,R,ugm-3 (TEOM FDMS),15,R,ugm-3 (TEOM FDMS),4,R,ugm-3,21,R,ugm-3 (TEOM FDMS),8,R,ugm-3,6,R,ugm-3 (TEOM FDMS),6,R,ugm-3 (TEOM FDMS)
04-01-2010,12:00,0.8,R,mgm-3,33,R,ugm-3 (TEOM FDMS),110,R,ugm-3,74,R,ugm-3,243,R,ugm-3,27,R,ugm-3 (TEOM FDMS),21,R,ugm-3 (TEOM FDMS),4,R,ugm-3,27,R,ugm-3 (TEOM FDMS),8,R,ugm-3,6,R,ugm-3 (TEOM FDMS),6,R,ugm-3 (TEOM FDMS)
04-01-2010,13:00,0.7,R,mgm-3,40,R,ugm-3 (TEOM FDMS),73,R,ugm-3,65,R,ugm-3,176,R,ugm-3,35,R,ugm-3 (TEOM FDMS),16,R,ugm-3 (TEOM FDMS),6,R,ugm-3,22,R,ugm-3 (TEOM FDMS),8,R,ugm-3,5,R,ugm-3 (TEOM FDMS),6,R,ugm-3 (TEOM FDMS)
04-01-2010,14:00,0.6,R,mgm-3,31,R,ugm-3 (TEOM FDMS),43,R,ugm-3,52,R,ugm-3,117,R,ugm-3,25,R,ugm-3 (TEOM FDMS),11,R,ugm-3 (TEOM FDMS),8,R,ugm-3,18,R,ugm-3 (TEOM FDMS),8,R,ugm-3,6,R,ugm-3 (TEOM FDMS),7,R,ugm-3 (TEOM FDMS)
04-01-2010,15:00,0.5,R,mgm-3,30,R,ugm-3 (TEOM FDMS),29,R,ugm-3,50,R,ugm-3,94,R,ugm-3,26,R,ugm-3 (TEOM FDMS),10,R,ugm-3 (TEOM FDMS),10,R,ugm-3,15,R,ugm-3 (TEOM FDMS),8,R,ugm-3,4,R,ugm-3 (TEOM FDMS),5,R,ugm-3 (TEOM FDMS)
04-01-2010,16:00,0.7,R,mgm-3,52,R,ugm-3 (TEOM FDMS),70,R,ugm-3,65,R,ugm-3,172,R,ugm-3,47,R,ugm-3 (TEOM FDMS),19,R,ugm-3 (TEOM FDMS),4,R,ugm-3,22,R,ugm-3 (TEOM FDMS),8,R,ugm-3,5,R,ugm-3 (TEOM FDMS),3,R,ugm-3 (TEOM FDMS)
04-01-2010,17:00,0.7,R,mgm-3,32,R,ugm-3 (TEOM FDMS),46,R,ugm-3,61,R,ugm-3,132,R,ugm-3,29,R,ugm-3 (TEOM FDMS),18,R,ugm-3 (TEOM FDMS),2,R,ugm-3,20,R,ugm-3 (TEOM FDMS),8,R,ugm-3,3,R,ugm-3 (TEOM FDMS),2,R,ugm-3 (TEOM FDMS)
04-01-2010,18:00,0.9,R,mgm-3,35,R,ugm-3 (TEOM FDMS),66,R,ugm-3,71,R,ugm-3,172,R,ugm-3,30,R,ugm-3 (TEOM FDMS),21,R,ugm-3 (TEOM FDMS),2,R,ugm-3,22,R,ugm-3 (TEOM FDMS),13,R,ugm-3,5,R,ugm-3 (TEOM FDMS),1,R,ugm-3 (TEOM FDMS)
04-01-2010,19:00,1.3,R,mgm-3,43,R,ugm-3 (TEOM FDMS),100,R,ugm-3,80,R,ugm-3,233,R,ugm-3,38,R,ugm-3 (TEOM FDMS),31,R,ugm-3 (TEOM FDMS),2,R,ugm-3,35,R,ugm-3 (TEOM FDMS),13,R,ugm-3,5,R,ugm-3 (TEOM FDMS),4,R,ugm-3 (TEOM FDMS)
04-01-2010,20:00,1.2,R,mgm-3,44,R,ugm-3 (TEOM FDMS),90,R,ugm-3,78,R,ugm-3,216,R,ugm-3,38,R,ugm-3 (TEOM FDMS),30,R,ugm-3 (TEOM FDMS),2,R,ugm-3,38,R,ugm-3 (TEOM FDMS),16,R,ugm-3,6,R,ugm-3 (TEOM FDMS),8,R,ugm-3 (TEOM FDMS)
04-01-2010,21:00,1.2,R,mgm-3,40,R,ugm-3 (TEOM FDMS),86,R,ugm-3,78,R,ugm-3,210,R,ugm-3,35,R,ugm-3 (TEOM FDMS),29,R,ugm-3 (TEOM FDMS),2,R,ugm-3,34,R,ugm-3 (TEOM FDMS),13,R,ugm-3,5,R,ugm-3 (TEOM FDMS),5,R,ugm-3 (TEOM FDMS)
04-01-2010,22:00,1.0,R,mgm-3,36,R,ugm-3 (TEOM FDMS),81,R,ugm-3,78,R,ugm-3,202,R,ugm-3,31,R,ugm-3 (TEOM FDMS),27,R,ugm-3 (TEOM FDMS),2,R,ugm-3,32,R,ugm-3 (TEOM FDMS),8,R,ugm-3,5,R,ugm-3 (TEOM FDMS),5,R,ugm-3 (TEOM FDMS)
04-01-2010,23:00,1.0,R,mgm-3,32,R,ugm-3 (TEOM FDMS),75,R,ugm-3,71,R,ugm-3,185,R,ugm-3,25,R,ugm-3 (TEOM FDMS),30,R,ugm-3 (TEOM FDMS),2,R,ugm-3,36,R,ugm-3 (TEOM FDMS),8,R,ugm-3,7,R,ugm-3 (TEOM FDMS),6,R,ugm-3 (TEOM FDMS)
04-01-2010,24:00,0.8,R,mgm-3,23,R,ugm-3 (TEOM FDMS),54,R,ugm-3,61,R,ugm-3,143,R,ugm-3,17,R,ugm-3 (TEOM FDMS),16,R,ugm-3 (TEOM FDMS),0,R,ugm-3,23,R,ugm-3 (TEOM FDMS),8,R,ugm-3,6,R,ugm-3 (TEOM FDMS),7,R,ugm-3 (TEOM FDMS)
05-01-2010,01:00,0.7,R,mgm-3,20,R,ugm-3 (TEOM FDMS),43,R,ugm-3,55,R,ugm-3,120,R,ugm-3,14,R,ugm-3 (TEOM FDMS),12,R,ugm-3 (TEOM FDMS),0,R,ugm-3,18,R,ugm-3 (TEOM FDMS),5,R,ugm-3,6,R,ugm-3 (TEOM FDMS),6,R,ugm-3 (TEOM FDMS)
05-01-2010,02:00,0.7,R,mgm-3,17,R,ugm-3 (TEOM FDMS),25,R,ugm-3,53,R,ugm-3,92,R,ugm-3,12,R,ugm-3 (TEOM FDMS),4,R,ugm-3 (TEOM FDMS),0,R,ugm-3,7,R,ugm-3 (TEOM FDMS),5,R,ugm-3,5,R,ugm-3 (TEOM FDMS),3,R,ugm-3 (TEOM FDMS)
05-01-2010,03:00,0.6,R,mgm-3,20,R,ugm-3 (TEOM FDMS),21,R,ugm-3,50,R,ugm-3,82,R,ugm-3,15,R,ugm-3 (TEOM FDMS),13,R,ugm-3 (TEOM FDMS),0,R,ugm-3,15,R,ugm-3 (TEOM FDMS),5,R,ugm-3,5,R,ugm-3 (TEOM FDMS),2,R,ugm-3 (TEOM FDMS)
05-01-2010,04:00,0.7,R,mgm-3,19,R,ugm-3 (TEOM FDMS),58,R,ugm-3,53,R,ugm-3,141,R,ugm-3,16,R,ugm-3 (TEOM FDMS),22,R,ugm-3 (TEOM FDMS),0,R,ugm-3,25,R,ugm-3 (TEOM FDMS),8,R,ugm-3,3,R,ugm-3 (TEOM FDMS),3,R,ugm-3 (TEOM FDMS)
05-01-2010,05:00,0.7,R,mgm-3,21,R,ugm-3 (TEOM FDMS),38,R,ugm-3,53,R,ugm-3,111,R,ugm-3,17,R,ugm-3 (TEOM FDMS),10,R,ugm-3 (TEOM FDMS),0,R,ugm-3,14,R,ugm-3 (TEOM FDMS),5,R,ugm-3,4,R,ugm-3 (TEOM FDMS),4,R,ugm-3 (TEOM FDMS)
05-01-2010,06:00,0.6,R,mgm-3,21,R,ugm-3 (TEOM FDMS),60,R,ugm-3,53,R,ugm-3,145,R,ugm-3,16,R,ugm-3 (TEOM FDMS),9,R,ugm-3 (TEOM FDMS),0,R,ugm-3,16,R,ugm-3 (TEOM FDMS),8,R,ugm-3,5,R,ugm-3 (TEOM FDMS),7,R,ugm-3 (TEOM FDMS)
05-01-2010,07:00,0.6,R,mgm-3,20,R,ugm-3 (TEOM FDMS),94,R,ugm-3,71,R,ugm-3,214,R,ugm-3,17,R,ugm-3 (TEOM FDMS),9,R,ugm-3 (TEOM FDMS),0,R,ugm-3,15,R,ugm-3 (TEOM FDMS),8,R,ugm-3,3,R,ugm-3 (TEOM FDMS),6,R,ugm-3 (TEOM FDMS)
05-01-2010,08:00,0.7,R,mgm-3,36,R,ugm-3 (TEOM FDMS),93,R,ugm-3,73,R,ugm-3,214,R,ugm-3,32,R,ugm-3 (TEOM FDMS),25,R,ugm-3 (TEOM FDMS),0,R,ugm-3,28,R,ugm-3 (TEOM FDMS),8,R,ugm-3,4,R,ugm-3 (TEOM FDMS),3,R,ugm-3 (TEOM FDMS)
05-01-2010,09:00,0.6,R,mgm-3,33,R,ugm-3 (TEOM FDMS),110,R,ugm-3,78,R,ugm-3,246,R,ugm-3,26,R,ugm-3 (TEOM FDMS),15,R,ugm-3 (TEOM FDMS),0,R,ugm-3,18,R,ugm-3 (TEOM FDMS),8,R,ugm-3,7,R,ugm-3 (TEOM FDMS),3,R,ugm-3 (TEOM FDMS)
05-01-2010,10:00,0.8,R,mgm-3,20,R,ugm-3 (TEOM FDMS),121,R,ugm-3,94,R,ugm-3,279,R,ugm-3,15,R,ugm-3 (TEOM FDMS),13,R,ugm-3 (TEOM FDMS),0,R,ugm-3,19,R,ugm-3 (TEOM FDMS),8,R,ugm-3,5,R,ugm-3 (TEOM FDMS),6,R,ugm-3 (TEOM FDMS)
05-01-2010,11:00,0.6,R,mgm-3,18,R,ugm-3 (TEOM FDMS),74,R,ugm-3,78,R,ugm-3,191,R,ugm-3,13,R,ugm-3 (TEOM FDMS),9,R,ugm-3 (TEOM FDMS),2,R,ugm-3,14,R,ugm-3 (TEOM FDMS),8,R,ugm-3,5,R,ugm-3 (TEOM FDMS),5,R,ugm-3 (TEOM FDMS)
05-01-2010,12:00,0.3,R,mgm-3,13,R,ugm-3 (TEOM FDMS),26,R,ugm-3,57,R,ugm-3,97,R,ugm-3,9,R,ugm-3 (TEOM FDMS),7,R,ugm-3 (TEOM FDMS),8,R,ugm-3,12,R,ugm-3 (TEOM FDMS),5,R,ugm-3,4,R,ugm-3 (TEOM FDMS),5,R,ugm-3 (TEOM FDMS)
05-01-2010,13:00,0.5,R,mgm-3,19,R,ugm-3 (TEOM FDMS),54,R,ugm-3,80,R,ugm-3,162,R,ugm-3,14,R,ugm-3 (TEOM FDMS),8,R,ugm-3 (TEOM FDMS),8,R,ugm-3,13,R,ugm-3 (TEOM FDMS),5,R,ugm-3,5,R,ugm-3 (TEOM FDMS),5,R,ugm-3 (TEOM FDMS)
05-01-2010,14:00,0.6,R,mgm-3,21,R,ugm-3 (TEOM FDMS),61,R,ugm-3,78,R,ugm-3,172,R,ugm-3,17,R,ugm-3 (TEOM FDMS),16,R,ugm-3 (TEOM FDMS),6,R,ugm-3,21,R,ugm-3 (TEOM FDMS),8,R,ugm-3,4,R,ugm-3 (TEOM FDMS),5,R,ugm-3 (TEOM FDMS)
05-01-2010,15:00,0.5,R,mgm-3,14,R,ugm-3 (TEOM FDMS),28,R,ugm-3,65,R,ugm-3,107,R,ugm-3,10,R,ugm-3 (TEOM FDMS),10,R,ugm-3 (TEOM FDMS),12,R,ugm-3,14,R,ugm-3 (TEOM FDMS),5,R,ugm-3,4,R,ugm-3 (TEOM FDMS),4,R,ugm-3 (TEOM FDMS)
05-01-2010,16:00,0.3,R,mgm-3,11,R,ugm-3 (TEOM FDMS),11,R,ugm-3,53,R,ugm-3,71,R,ugm-3,6,R,ugm-3 (TEOM FDMS),7,R,ugm-3 (TEOM FDMS),24,R,ugm-3,10,R,ugm-3 (TEOM FDMS),3,R,ugm-3,5,R,ugm-3 (TEOM FDMS),3,R,ugm-3 (TEOM FDMS)
05-01-2010,17:00,0.3,R,mgm-3,13,R,ugm-3 (TEOM FDMS),21,R,ugm-3,71,R,ugm-3,103,R,ugm-3,8,R,ugm-3 (TEOM FDMS),4,R,ugm-3 (TEOM FDMS),14,R,ugm-3,7,R,ugm-3 (TEOM FDMS),5,R,ugm-3,5,R,ugm-3 (TEOM FDMS),3,R,ugm-3 (TEOM FDMS)
05-01-2010,18:00,0.7,R,mgm-3,16,R,ugm-3 (TEOM FDMS),63,R,ugm-3,96,R,ugm-3,191,R,ugm-3,14,R,ugm-3 (TEOM FDMS),10,R,ugm-3 (TEOM FDMS),0,R,ugm-3,12,R,ugm-3 (TEOM FDMS),8,R,ugm-3,2,R,ugm-3 (TEOM FDMS),2,R,ugm-3 (TEOM FDMS)
05-01-2010,19:00,0.7,R,mgm-3,18,R,ugm-3 (TEOM FDMS),58,R,ugm-3,94,R,ugm-3,181,R,ugm-3,14,R,ugm-3 (TEOM FDMS),12,R,ugm-3 (TEOM FDMS),0,R,ugm-3,18,R,ugm-3 (TEOM FDMS),8,R,ugm-3,4,R,ugm-3 (TEOM FDMS),6,R,ugm-3 (TEOM FDMS)
05-01-2010,20:00,0.5,R,mgm-3,16,R,ugm-3 (TEOM FDMS),19,R,ugm-3,78,R,ugm-3,107,R,ugm-3,13,R,ugm-3 (TEOM FDMS),8,R,ugm-3 (TEOM FDMS),8,R,ugm-3,11,R,ugm-3 (TEOM FDMS),5,R,ugm-3,3,R,ugm-3 (TEOM FDMS),3,R,ugm-3 (TEOM FDMS)
05-01-2010,21:00,0.5,R,mgm-3,13,R,ugm-3 (TEOM FDMS),14,R,ugm-3,69,R,ugm-3,90,R,ugm-3,10,R,ugm-3 (TEOM FDMS),6,R,ugm-3 (TEOM FDMS),12,R,ugm-3,11,R,ugm-3 (TEOM FDMS),5,R,ugm-3,3,R,ugm-3 (TEOM FDMS),5,R,ugm-3 (TEOM FDMS)
05-01-2010,22:00,0.5,R,mgm-3,15,R,ugm-3 (TEOM FDMS),11,R,ugm-3,59,R,ugm-3,76,R,ugm-3,12,R,ugm-3 (TEOM FDMS),11,R,ugm-3 (TEOM FDMS),14,R,ugm-3,16,R,ugm-3 (TEOM FDMS),5,R,ugm-3,3,R,ugm-3 (TEOM FDMS),5,R,ugm-3 (TEOM FDMS)
05-01-2010,23:00,0.5,R,mgm-3,20,R,ugm-3 (TEOM FDMS),19,R,ugm-3,59,R,ugm-3,88,R,ugm-3,16,R,ugm-3 (TEOM FDMS),10,R,ugm-3 (TEOM FDMS),8,R,ugm-3,14,R,ugm-3 (TEOM FDMS),5,R,ugm-3,4,R,ugm-3 (TEOM FDMS),4,R,ugm-3 (TEOM FDMS)
05-01-2010,24:00,0.5,R,mgm-3,21,R,ugm-3 (TEOM FDMS),9,R,ugm-3,48,R,ugm-3,61,R,ugm-3,17,R,ugm-3 (TEOM FDMS),15,R,ugm-3 (TEOM FDMS),10,R,ugm-3,21,R,ugm-3 (TEOM FDMS),5,R,ugm-3,4,R,ugm-3 (TEOM FDMS),6,R,ugm-3 (TEOM FDMS)
06-01-2010,01:00,0.2,R,mgm-3,16,R,ugm-3 (TEOM FDMS),1,R,ugm-3,42,R,ugm-3,44,R,ugm-3,11,R,ugm-3 (TEOM FDMS),10,R,ugm-3 (TEOM FDMS),16,R,ugm-3,15,R,ugm-3 (TEOM FDMS),3,R,ugm-3,5,R,ugm-3 (TEOM FDMS),5,R,ugm-3 (TEOM FDMS)
06-01-2010,02:00,0.2,R,mgm-3,12,R,ugm-3 (TEOM FDMS),8,R,ugm-3,55,R,ugm-3,67,R,ugm-3,7,R,ugm-3 (TEOM FDMS),8,R,ugm-3 (TEOM FDMS),4,R,ugm-3,14,R,ugm-3 (TEOM FDMS),3,R,ugm-3,5,R,ugm-3 (TEOM FDMS),6,R,ugm-3 (TEOM FDMS)
06-01-2010,03:00,0.2,R,mgm-3,11,R,ugm-3 (TEOM FDMS),4,R,ugm-3,48,R,ugm-3,53,R,ugm-3,7,R,ugm-3 (TEOM FDMS),5,R,ugm-3 (TEOM FDMS),4,R,ugm-3,10,R,ugm-3 (TEOM FDMS),0,R,ugm-3,4,R,ugm-3 (TEOM FDMS),5,R,ugm-3 (TEOM FDMS)
06-01-2010,04:00,0.2,R,mgm-3,9,R,ugm-3 (TEOM FDMS),0,R,ugm-3,36,R,ugm-3,36,R,ugm-3,4,R,ugm-3 (TEOM FDMS),2,R,ugm-3 (TEOM FDMS),14,R,ugm-3,5,R,ugm-3 (TEOM FDMS),0,R,ugm-3,5,R,ugm-3 (TEOM FDMS),3,R,ugm-3 (TEOM FDMS)
06-01-2010,05:00,0.2,R,mgm-3,6,R,ugm-3 (TEOM FDMS),0,R,ugm-3,29,R,ugm-3,29,R,ugm-3,4,R,ugm-3 (TEOM FDMS),2,R,ugm-3 (TEOM FDMS),28,R,ugm-3,7,R,ugm-3 (TEOM FDMS),3,R,ugm-3,2,R,ugm-3 (TEOM FDMS),5,R,ugm-3 (TEOM FDMS)
06-01-2010,06:00,0.2,R,mgm-3,5,R,ugm-3 (TEOM FDMS),0,R,ugm-3,27,R,ugm-3,27,R,ugm-3,3,R,ugm-3 (TEOM FDMS),4,R,ugm-3 (TEOM FDMS),36,R,ugm-3,5,R,ugm-3 (TEOM FDMS),3,R,ugm-3,2,R,ugm-3 (TEOM FDMS),1,R,ugm-3 (TEOM FDMS)
06-01-2010,07:00,0.1,R,mgm-3,7,R,ugm-3 (TEOM FDMS),1,R,ugm-3,25,R,ugm-3,27,R,ugm-3,5,R,ugm-3 (TEOM FDMS),6,R,ugm-3 (TEOM FDMS),44,R,ugm-3,8,R,ugm-3 (TEOM FDMS),3,R,ugm-3,2,R,ugm-3 (TEOM FDMS),2,R,ugm-3 (TEOM FDMS)
06-01-2010,08:00,0.1,R,mgm-3,9,R,ugm-3 (TEOM FDMS),1,R,ugm-3,25,R,ugm-3,27,R,ugm-3,8,R,ugm-3 (TEOM FDMS),8,R,ugm-3 (TEOM FDMS),44,R,ugm-3,7,R,ugm-3 (TEOM FDMS),3,R,ugm-3,1,R,ugm-3 (TEOM FDMS),-1,R,ugm-3 (TEOM FDMS)
06-01-2010,09:00,0.1,R,mgm-3,5,R,ugm-3 (TEOM FDMS),3,R,ugm-3,31,R,ugm-3,34,R,ugm-3,6,R,ugm-3 (TEOM FDMS),7,R,ugm-3 (TEOM FDMS),42,R,ugm-3,8,R,ugm-3 (TEOM FDMS),0,R,ugm-3,-1,R,ugm-3 (TEOM FDMS),1,R,ugm-3 (TEOM FDMS)
06-01-2010,10:00,0.2,R,mgm-3,8,R,ugm-3 (TEOM FDMS),4,R,ugm-3,31,R,ugm-3,36,R,ugm-3,9,R,ugm-3 (TEOM FDMS),8,R,ugm-3 (TEOM FDMS),38,R,ugm-3,8,R,ugm-3 (TEOM FDMS),0,R,ugm-3,-1,R,ugm-3 (TEOM FDMS),0,R,ugm-3 (TEOM FDMS)
06-01-2010,11:00,0.2,R,mgm-3,12,R,ugm-3 (TEOM FDMS),4,R,ugm-3,31,R,ugm-3,36,R,ugm-3,10,R,ugm-3 (TEOM FDMS),10,R,ugm-3 (TEOM FDMS),38,R,ugm-3,11,R,ugm-3 (TEOM FDMS),0,R,ugm-3,2,R,ugm-3 (TEOM FDMS),1,R,ugm-3 (TEOM FDMS)
06-01-2010,12:00,0.2,R,mgm-3,12,R,ugm-3 (TEOM FDMS),4,R,ugm-3,31,R,ugm-3,36,R,ugm-3,9,R,ugm-3 (TEOM FDMS),10,R,ugm-3 (TEOM FDMS),40,R,ugm-3,13,R,ugm-3 (TEOM FDMS),0,R,ugm-3,3,R,ugm-3 (TEOM FDMS),3,R,ugm-3 (TEOM FDMS)
06-01-2010,13:00,0.2,R,mgm-3,10,R,ugm-3 (TEOM FDMS),4,R,ugm-3,31,R,ugm-3,36,R,ugm-3,8,R,ugm-3 (TEOM FDMS),8,R,ugm-3 (TEOM FDMS),42,R,ugm-3,10,R,ugm-3 (TEOM FDMS),0,R,ugm-3,2,R,ugm-3 (TEOM FDMS),2,R,ugm-3 (TEOM FDMS)
06-01-2010,14:00,0.2,R,mgm-3,10,R,ugm-3 (TEOM FDMS),4,R,ugm-3,32,R,ugm-3,38,R,ugm-3,9,R,ugm-3 (TEOM FDMS),7,R,ugm-3 (TEOM FDMS),38,R,ugm-3,8,R,ugm-3 (TEOM FDMS),0,R,ugm-3,1,R,ugm-3 (TEOM FDMS),1,R,ugm-3 (TEOM FDMS)
