Data supplied by UK-AIR on 1/5/2018
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Cardiff Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Carbon monoxide",status,unit,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Black carbon",status,unit,"UV Particulate Matter",status,unit
01-01-2017,23:00,0.088275,R,mgm-3,6.200,R,ugm-3 (TEOM FDMS),0.64860,R,ugm-3,5.04661,R,ugm-3,6.04111,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),54.90021,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),1.13421,R,ugm-3,0.100,R,ugm-3 (TEOM FDMS),-0.700,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.10,R,ugm-3
01-01-2017,24:00,0.097104,R,mgm-3,7.500,R,ugm-3 (TEOM FDMS),0.48645,R,ugm-3,4.53215,R,ugm-3,5.27802,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),56.26776,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),0.49626,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.20,R,ugm-3
02-01-2017,01:00,0.113777,R,mgm-3,8.500,R,ugm-3 (TEOM FDMS),0.54050,R,ugm-3,3.91935,R,ugm-3,4.74810,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),56.58342,R,ugm-3,4.000,R,ugm-3 (TEOM FDMS),1.23111,R,ugm-3,1.800,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.20,R,ugm-3
02-01-2017,02:00,0.113777,R,mgm-3,9.000,R,ugm-3 (TEOM FDMS),0.81075,R,ugm-3,5.28551,R,ugm-3,6.52864,R,ugm-3,7.300,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),56.26776,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),,,,1.700,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.20,R,ugm-3
02-01-2017,03:00,0.114759,R,mgm-3,9.900,R,ugm-3 (TEOM FDMS),0.56752,R,ugm-3,4.47143,R,ugm-3,5.34161,R,ugm-3,8.700,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),61.36827,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),1.13620,R,ugm-3,1.200,R,ugm-3 (TEOM FDMS),-0.700,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
02-01-2017,04:00,0.100046,R,mgm-3,11.400,R,ugm-3 (TEOM FDMS),0.56752,R,ugm-3,5.10733,R,ugm-3,5.97752,R,ugm-3,9.200,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS),58.16118,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),1.13620,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),-0.800,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
02-01-2017,05:00,0.097104,R,mgm-3,6.900,R,ugm-3 (TEOM FDMS),0.52698,R,ugm-3,4.15204,R,ugm-3,4.96007,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),60.00172,R,ugm-3,6.400,R,ugm-3 (TEOM FDMS),0.70913,R,ugm-3,0.400,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.10,R,ugm-3
02-01-2017,06:00,0.094160,R,mgm-3,14.300,R,ugm-3 (TEOM FDMS),1.05397,R,ugm-3,5.25173,R,ugm-3,6.86779,R,ugm-3,11.400,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),57.79248,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),1.06503,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.10,R,ugm-3
02-01-2017,07:00,0.088275,R,mgm-3,14.000,R,ugm-3 (TEOM FDMS),0.60806,R,ugm-3,4.15491,R,ugm-3,5.08725,R,ugm-3,12.100,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),59.94933,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),0.85149,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),0.10,R,ugm-3,0.10,R,ugm-3
02-01-2017,08:00,0.091219,R,mgm-3,13.900,R,ugm-3 (TEOM FDMS),0.64860,R,ugm-3,4.34711,R,ugm-3,5.34161,R,ugm-3,11.900,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),59.79117,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),0.92267,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS),0.10,R,ugm-3,0.10,R,ugm-3
02-01-2017,09:00,0.073563,R,mgm-3,14.300,R,ugm-3 (TEOM FDMS),0.81075,R,ugm-3,7.46879,R,ugm-3,8.71192,R,ugm-3,13.300,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),52.48142,R,ugm-3,4.100,R,ugm-3 (TEOM FDMS),1.20738,R,ugm-3,1.000,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.10,R,ugm-3
02-01-2017,10:00,0.076505,R,mgm-3,14.000,R,ugm-3 (TEOM FDMS),1.29719,R,ugm-3,7.86755,R,ugm-3,9.85655,R,ugm-3,14.900,R,ugm-3 (TEOM FDMS),5.300,R,ugm-3 (TEOM FDMS),51.11387,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),0.85149,R,ugm-3,-0.900,R,ugm-3 (TEOM FDMS),-1.000,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.00,R,ugm-3
02-01-2017,11:00,0.070620,R,mgm-3,13.400,R,ugm-3 (TEOM FDMS),1.45934,R,ugm-3,6.15634,R,ugm-3,8.39396,R,ugm-3,12.900,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),55.63662,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),0.85149,R,ugm-3,0.500,R,ugm-3 (TEOM FDMS),-1.400,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.00,R,ugm-3
02-01-2017,12:00,0.100046,R,mgm-3,15.200,R,ugm-3 (TEOM FDMS),1.78364,R,ugm-3,6.54936,R,ugm-3,9.28423,R,ugm-3,13.800,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS),55.79478,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),0.70913,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.20,R,ugm-3
02-01-2017,13:00,0.117701,R,mgm-3,19.000,R,ugm-3 (TEOM FDMS),1.90525,R,ugm-3,7.50752,R,ugm-3,10.42886,R,ugm-3,15.700,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),54.84782,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),0.78031,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.30,R,ugm-3
02-01-2017,14:00,0.111816,R,mgm-3,18.200,R,ugm-3 (TEOM FDMS),1.94579,R,ugm-3,8.78077,R,ugm-3,11.76427,R,ugm-3,15.200,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS),53.00779,R,ugm-3,5.500,R,ugm-3 (TEOM FDMS),0.49626,R,ugm-3,3.000,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.20,R,ugm-3
02-01-2017,15:00,0.141241,R,mgm-3,19.700,R,ugm-3 (TEOM FDMS),2.27009,R,ugm-3,11.33587,R,ugm-3,14.81662,R,ugm-3,18.300,R,ugm-3 (TEOM FDMS),5.700,R,ugm-3 (TEOM FDMS),48.27449,R,ugm-3,4.700,R,ugm-3 (TEOM FDMS),0.85215,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),-1.000,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.30,R,ugm-3
02-01-2017,16:00,0.164781,R,mgm-3,19.100,R,ugm-3 (TEOM FDMS),2.51331,R,ugm-3,17.38558,R,ugm-3,21.23927,R,ugm-3,17.900,R,ugm-3 (TEOM FDMS),7.300,R,ugm-3 (TEOM FDMS),36.86407,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),0.63795,R,ugm-3,1.200,R,ugm-3 (TEOM FDMS),-0.600,R,ugm-3 (TEOM FDMS),0.70,R,ugm-3,0.40,R,ugm-3
02-01-2017,17:00,0.267769,R,mgm-3,22.800,R,ugm-3 (TEOM FDMS),4.66178,R,ugm-3,27.44533,R,ugm-3,34.59330,R,ugm-3,21.400,R,ugm-3 (TEOM FDMS),8.300,R,ugm-3 (TEOM FDMS),17.72182,R,ugm-3,7.600,R,ugm-3 (TEOM FDMS),0.78031,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),-0.700,R,ugm-3 (TEOM FDMS),1.40,R,ugm-3,0.60,R,ugm-3
02-01-2017,18:00,0.400182,R,mgm-3,31.300,R,ugm-3 (TEOM FDMS),38.79415,R,ugm-3,45.88613,R,ugm-3,105.36967,R,ugm-3,29.600,R,ugm-3 (TEOM FDMS),13.000,R,ugm-3 (TEOM FDMS),1.78815,R,ugm-3,11.800,R,ugm-3 (TEOM FDMS),3.90354,R,ugm-3,1.700,R,ugm-3 (TEOM FDMS),-1.200,R,ugm-3 (TEOM FDMS),3.20,R,ugm-3,1.20,R,ugm-3
02-01-2017,19:00,0.461976,R,mgm-3,30.000,R,ugm-3 (TEOM FDMS),55.37388,R,ugm-3,49.14360,R,ugm-3,134.04904,R,ugm-3,27.300,R,ugm-3 (TEOM FDMS),14.000,R,ugm-3 (TEOM FDMS),1.84103,R,ugm-3,13.200,R,ugm-3 (TEOM FDMS),4.89739,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),-0.800,R,ugm-3 (TEOM FDMS),4.60,R,ugm-3,1.10,R,ugm-3
02-01-2017,20:00,0.394297,R,mgm-3,26.000,R,ugm-3 (TEOM FDMS),28.01124,R,ugm-3,39.59066,R,ugm-3,82.54063,R,ugm-3,22.300,R,ugm-3 (TEOM FDMS),12.700,R,ugm-3 (TEOM FDMS),2.47167,R,ugm-3,13.300,R,ugm-3 (TEOM FDMS),2.48462,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS),3.00,R,ugm-3,1.20,R,ugm-3
02-01-2017,21:00,0.500228,R,mgm-3,32.400,R,ugm-3 (TEOM FDMS),28.33554,R,ugm-3,38.26673,R,ugm-3,81.71395,R,ugm-3,28.500,R,ugm-3 (TEOM FDMS),19.200,R,ugm-3 (TEOM FDMS),2.15586,R,ugm-3,19.300,R,ugm-3 (TEOM FDMS),3.40728,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS),3.40,R,ugm-3,1.90,R,ugm-3
02-01-2017,22:00,0.441377,R,mgm-3,29.700,R,ugm-3 (TEOM FDMS),17.75532,R,ugm-3,34.14052,R,ugm-3,61.36495,R,ugm-3,24.800,R,ugm-3 (TEOM FDMS),19.500,R,ugm-3 (TEOM FDMS),1.99820,R,ugm-3,21.300,R,ugm-3 (TEOM FDMS),2.76867,R,ugm-3,4.900,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),3.20,R,ugm-3,1.90,R,ugm-3
02-01-2017,23:00,0.358987,R,mgm-3,24.000,R,ugm-3 (TEOM FDMS),11.47204,R,ugm-3,30.61148,R,ugm-3,48.20169,R,ugm-3,18.300,R,ugm-3 (TEOM FDMS),13.400,R,ugm-3 (TEOM FDMS),1.36755,R,ugm-3,16.100,R,ugm-3 (TEOM FDMS),1.56195,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),2.70,R,ugm-3,1.60,R,ugm-3
02-01-2017,24:00,0.314850,R,mgm-3,21.100,R,ugm-3 (TEOM FDMS),8.06691,R,ugm-3,27.05709,R,ugm-3,39.42619,R,ugm-3,16.800,R,ugm-3 (TEOM FDMS),12.100,R,ugm-3 (TEOM FDMS),2.05058,R,ugm-3,13.900,R,ugm-3 (TEOM FDMS),1.20738,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),2.00,R,ugm-3,1.30,R,ugm-3
03-01-2017,01:00,0.211861,R,mgm-3,19.400,R,ugm-3 (TEOM FDMS),6.97241,R,ugm-3,25.34381,R,ugm-3,36.03469,R,ugm-3,16.200,R,ugm-3 (TEOM FDMS),13.500,R,ugm-3 (TEOM FDMS),1.75289,R,ugm-3,15.000,R,ugm-3 (TEOM FDMS),1.42004,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),1.70,R,ugm-3,1.30,R,ugm-3
03-01-2017,02:00,0.117701,R,mgm-3,16.700,R,ugm-3 (TEOM FDMS),3.45918,R,ugm-3,23.77811,R,ugm-3,29.08211,R,ugm-3,14.000,R,ugm-3 (TEOM FDMS),8.800,R,ugm-3 (TEOM FDMS),4.46987,R,ugm-3,9.800,R,ugm-3 (TEOM FDMS),,,,2.700,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS),1.30,R,ugm-3,0.90,R,ugm-3
03-01-2017,03:00,0.114759,R,mgm-3,14.200,R,ugm-3 (TEOM FDMS),3.72943,R,ugm-3,23.34254,R,ugm-3,29.06092,R,ugm-3,12.300,R,ugm-3 (TEOM FDMS),8.100,R,ugm-3 (TEOM FDMS),4.89046,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),0.85082,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),1.10,R,ugm-3,0.60,R,ugm-3
03-01-2017,04:00,0.076505,R,mgm-3,11.400,R,ugm-3 (TEOM FDMS),2.63492,R,ugm-3,19.80633,R,ugm-3,23.84648,R,ugm-3,9.500,R,ugm-3 (TEOM FDMS),6.800,R,ugm-3 (TEOM FDMS),9.83431,R,ugm-3,8.500,R,ugm-3 (TEOM FDMS),0.35457,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),0.90,R,ugm-3,0.40,R,ugm-3
03-01-2017,05:00,0.050023,R,mgm-3,13.300,R,ugm-3 (TEOM FDMS),1.74310,R,ugm-3,16.27729,R,ugm-3,18.95001,R,ugm-3,8.400,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),13.19906,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),0.35523,R,ugm-3,4.900,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),0.70,R,ugm-3,0.30,R,ugm-3
