Data supplied by UK-AIR on 5/4/2008
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Cardiff Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Carbon monoxide",status,unit,"PM10 particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"Sulphur dioxide",status,unit
 
01-01-1993,01:00,,,,98,R,ugm-3 (GRAV EQ),251,R,ugm-3,55,R,ugm-3,439,R,ugm-3,4,R,ugm-3,59,R,ugm-3
01-01-1993,02:00,,,,75,R,ugm-3 (GRAV EQ),209,R,ugm-3,61,R,ugm-3,380,R,ugm-3,6,R,ugm-3,48,R,ugm-3
01-01-1993,03:00,,,,77,R,ugm-3 (GRAV EQ),204,R,ugm-3,57,R,ugm-3,369,R,ugm-3,6,R,ugm-3,43,R,ugm-3
01-01-1993,04:00,,,,85,R,ugm-3 (GRAV EQ),209,R,ugm-3,59,R,ugm-3,378,R,ugm-3,6,R,ugm-3,43,R,ugm-3
01-01-1993,05:00,,,,90,R,ugm-3 (GRAV EQ),203,R,ugm-3,67,R,ugm-3,376,R,ugm-3,8,R,ugm-3,45,R,ugm-3
01-01-1993,06:00,,,,75,R,ugm-3 (GRAV EQ),198,R,ugm-3,65,R,ugm-3,367,R,ugm-3,6,R,ugm-3,48,R,ugm-3
01-01-1993,07:00,,,,68,R,ugm-3 (GRAV EQ),196,R,ugm-3,65,R,ugm-3,365,R,ugm-3,6,R,ugm-3,48,R,ugm-3
01-01-1993,08:00,,,,59,R,ugm-3 (GRAV EQ),186,R,ugm-3,63,R,ugm-3,348,R,ugm-3,6,R,ugm-3,43,R,ugm-3
01-01-1993,09:00,,,,46,R,ugm-3 (GRAV EQ),135,R,ugm-3,55,R,ugm-3,262,R,ugm-3,8,R,ugm-3,48,R,ugm-3
01-01-1993,10:00,,,,38,R,ugm-3 (GRAV EQ),116,R,ugm-3,61,R,ugm-3,239,R,ugm-3,8,R,ugm-3,43,R,ugm-3
01-01-1993,11:00,,,,52,R,ugm-3 (GRAV EQ),101,R,ugm-3,57,R,ugm-3,212,R,ugm-3,8,R,ugm-3,43,R,ugm-3
01-01-1993,12:00,,,,74,R,ugm-3 (GRAV EQ),96,R,ugm-3,59,R,ugm-3,206,R,ugm-3,8,R,ugm-3,56,R,ugm-3
01-01-1993,13:00,,,,65,R,ugm-3 (GRAV EQ),91,R,ugm-3,65,R,ugm-3,204,R,ugm-3,6,R,ugm-3,29,R,ugm-3
01-01-1993,14:00,,,,48,R,ugm-3 (GRAV EQ),95,R,ugm-3,65,R,ugm-3,210,R,ugm-3,8,R,ugm-3,27,R,ugm-3
01-01-1993,15:00,,,,64,R,ugm-3 (GRAV EQ),81,R,ugm-3,67,R,ugm-3,191,R,ugm-3,6,R,ugm-3,27,R,ugm-3
01-01-1993,16:00,,,,68,R,ugm-3 (GRAV EQ),91,R,ugm-3,59,R,ugm-3,199,R,ugm-3,6,R,ugm-3,32,R,ugm-3
01-01-1993,17:00,,,,77,R,ugm-3 (GRAV EQ),88,R,ugm-3,63,R,ugm-3,197,R,ugm-3,6,R,ugm-3,35,R,ugm-3
01-01-1993,18:00,,,,99,R,ugm-3 (GRAV EQ),128,R,ugm-3,61,R,ugm-3,256,R,ugm-3,4,R,ugm-3,19,R,ugm-3
01-01-1993,19:00,,,,107,R,ugm-3 (GRAV EQ),136,R,ugm-3,63,R,ugm-3,271,R,ugm-3,4,R,ugm-3,21,R,ugm-3
01-01-1993,20:00,3.9,R,mgm-3,124,R,ugm-3 (GRAV EQ),168,R,ugm-3,63,R,ugm-3,319,R,ugm-3,6,R,ugm-3,45,R,ugm-3
01-01-1993,21:00,5.7,R,mgm-3,116,R,ugm-3 (GRAV EQ),136,R,ugm-3,59,R,ugm-3,267,R,ugm-3,6,R,ugm-3,74,R,ugm-3
01-01-1993,22:00,5.5,R,mgm-3,126,R,ugm-3 (GRAV EQ),150,R,ugm-3,57,R,ugm-3,287,R,ugm-3,8,R,ugm-3,72,R,ugm-3
01-01-1993,23:00,4.1,R,mgm-3,111,R,ugm-3 (GRAV EQ),113,R,ugm-3,55,R,ugm-3,227,R,ugm-3,6,R,ugm-3,53,R,ugm-3
01-01-1993,24:00,3.2,R,mgm-3,72,R,ugm-3 (GRAV EQ),71,R,ugm-3,53,R,ugm-3,162,R,ugm-3,4,R,ugm-3,37,R,ugm-3
02-01-1993,01:00,3.1,R,mgm-3,55,R,ugm-3 (GRAV EQ),70,R,ugm-3,55,R,ugm-3,162,R,ugm-3,4,R,ugm-3,32,R,ugm-3
02-01-1993,02:00,2.4,R,mgm-3,61,R,ugm-3 (GRAV EQ),58,R,ugm-3,59,R,ugm-3,147,R,ugm-3,6,R,ugm-3,40,R,ugm-3
02-01-1993,03:00,2.6,R,mgm-3,65,R,ugm-3 (GRAV EQ),49,R,ugm-3,55,R,ugm-3,130,R,ugm-3,6,R,ugm-3,48,R,ugm-3
02-01-1993,04:00,2.3,R,mgm-3,64,R,ugm-3 (GRAV EQ),41,R,ugm-3,55,R,ugm-3,118,R,ugm-3,4,R,ugm-3,53,R,ugm-3
02-01-1993,05:00,2.6,R,mgm-3,73,R,ugm-3 (GRAV EQ),35,R,ugm-3,53,R,ugm-3,107,R,ugm-3,6,R,ugm-3,51,R,ugm-3
02-01-1993,06:00,2.6,R,mgm-3,61,R,ugm-3 (GRAV EQ),44,R,ugm-3,52,R,ugm-3,118,R,ugm-3,6,R,ugm-3,48,R,ugm-3
02-01-1993,07:00,2.4,R,mgm-3,43,R,ugm-3 (GRAV EQ),48,R,ugm-3,44,R,ugm-3,117,R,ugm-3,4,R,ugm-3,45,R,ugm-3
02-01-1993,08:00,2.4,R,mgm-3,65,R,ugm-3 (GRAV EQ),61,R,ugm-3,57,R,ugm-3,151,R,ugm-3,6,R,ugm-3,77,R,ugm-3
02-01-1993,09:00,2.3,R,mgm-3,48,R,ugm-3 (GRAV EQ),50,R,ugm-3,50,R,ugm-3,126,R,ugm-3,4,R,ugm-3,40,R,ugm-3
02-01-1993,10:00,2.7,R,mgm-3,68,R,ugm-3 (GRAV EQ),56,R,ugm-3,52,R,ugm-3,138,R,ugm-3,6,R,ugm-3,29,R,ugm-3
02-01-1993,11:00,2.1,R,mgm-3,43,R,ugm-3 (GRAV EQ),35,R,ugm-3,48,R,ugm-3,101,R,ugm-3,6,R,ugm-3,19,R,ugm-3
02-01-1993,12:00,2.3,R,mgm-3,55,R,ugm-3 (GRAV EQ),49,R,ugm-3,48,R,ugm-3,122,R,ugm-3,6,R,ugm-3,16,R,ugm-3
02-01-1993,13:00,2.9,R,mgm-3,70,R,ugm-3 (GRAV EQ),74,R,ugm-3,53,R,ugm-3,166,R,ugm-3,10,R,ugm-3,21,R,ugm-3
02-01-1993,14:00,2.7,R,mgm-3,51,R,ugm-3 (GRAV EQ),63,R,ugm-3,57,R,ugm-3,153,R,ugm-3,8,R,ugm-3,27,R,ugm-3
02-01-1993,15:00,2.7,R,mgm-3,55,R,ugm-3 (GRAV EQ),64,R,ugm-3,48,R,ugm-3,145,R,ugm-3,8,R,ugm-3,27,R,ugm-3
02-01-1993,16:00,2.9,R,mgm-3,73,R,ugm-3 (GRAV EQ),69,R,ugm-3,59,R,ugm-3,164,R,ugm-3,10,R,ugm-3,37,R,ugm-3
02-01-1993,17:00,2.6,R,mgm-3,68,R,ugm-3 (GRAV EQ),54,R,ugm-3,63,R,ugm-3,145,R,ugm-3,6,R,ugm-3,32,R,ugm-3
02-01-1993,18:00,2.4,R,mgm-3,69,R,ugm-3 (GRAV EQ),44,R,ugm-3,59,R,ugm-3,126,R,ugm-3,4,R,ugm-3,27,R,ugm-3
02-01-1993,19:00,2.0,R,mgm-3,55,R,ugm-3 (GRAV EQ),25,R,ugm-3,63,R,ugm-3,101,R,ugm-3,4,R,ugm-3,21,R,ugm-3
02-01-1993,20:00,1.6,R,mgm-3,57,R,ugm-3 (GRAV EQ),9,R,ugm-3,53,R,ugm-3,67,R,ugm-3,6,R,ugm-3,13,R,ugm-3
02-01-1993,21:00,1.6,R,mgm-3,60,R,ugm-3 (GRAV EQ),8,R,ugm-3,50,R,ugm-3,61,R,ugm-3,6,R,ugm-3,11,R,ugm-3
02-01-1993,22:00,2.0,R,mgm-3,57,R,ugm-3 (GRAV EQ),4,R,ugm-3,44,R,ugm-3,50,R,ugm-3,10,R,ugm-3,5,R,ugm-3
02-01-1993,23:00,1.9,R,mgm-3,61,R,ugm-3 (GRAV EQ),4,R,ugm-3,38,R,ugm-3,44,R,ugm-3,12,R,ugm-3,5,R,ugm-3
02-01-1993,24:00,1.9,R,mgm-3,48,R,ugm-3 (GRAV EQ),8,R,ugm-3,40,R,ugm-3,52,R,ugm-3,10,R,ugm-3,8,R,ugm-3
03-01-1993,01:00,2.1,R,mgm-3,59,R,ugm-3 (GRAV EQ),14,R,ugm-3,52,R,ugm-3,73,R,ugm-3,6,R,ugm-3,16,R,ugm-3
03-01-1993,02:00,1.5,R,mgm-3,83,R,ugm-3 (GRAV EQ),14,R,ugm-3,57,R,ugm-3,78,R,ugm-3,6,R,ugm-3,24,R,ugm-3
03-01-1993,03:00,1.3,R,mgm-3,70,R,ugm-3 (GRAV EQ),9,R,ugm-3,46,R,ugm-3,59,R,ugm-3,8,R,ugm-3,16,R,ugm-3
03-01-1993,04:00,1.2,R,mgm-3,55,R,ugm-3 (GRAV EQ),4,R,ugm-3,46,R,ugm-3,52,R,ugm-3,8,R,ugm-3,13,R,ugm-3
03-01-1993,05:00,1.0,R,mgm-3,75,R,ugm-3 (GRAV EQ),6,R,ugm-3,44,R,ugm-3,53,R,ugm-3,6,R,ugm-3,8,R,ugm-3
03-01-1993,06:00,1.0,R,mgm-3,74,R,ugm-3 (GRAV EQ),6,R,ugm-3,46,R,ugm-3,55,R,ugm-3,6,R,ugm-3,11,R,ugm-3
03-01-1993,07:00,1.0,R,mgm-3,69,R,ugm-3 (GRAV EQ),14,R,ugm-3,50,R,ugm-3,71,R,ugm-3,4,R,ugm-3,16,R,ugm-3
03-01-1993,08:00,1.2,R,mgm-3,66,R,ugm-3 (GRAV EQ),15,R,ugm-3,53,R,ugm-3,76,R,ugm-3,4,R,ugm-3,21,R,ugm-3
03-01-1993,09:00,1.5,R,mgm-3,72,R,ugm-3 (GRAV EQ),31,R,ugm-3,55,R,ugm-3,103,R,ugm-3,6,R,ugm-3,27,R,ugm-3
03-01-1993,10:00,2.0,R,mgm-3,82,R,ugm-3 (GRAV EQ),51,R,ugm-3,59,R,ugm-3,138,R,ugm-3,6,R,ugm-3,51,R,ugm-3
03-01-1993,11:00,1.6,R,mgm-3,57,R,ugm-3 (GRAV EQ),41,R,ugm-3,55,R,ugm-3,118,R,ugm-3,8,R,ugm-3,35,R,ugm-3
03-01-1993,12:00,1.4,R,mgm-3,33,R,ugm-3 (GRAV EQ),28,R,ugm-3,46,R,ugm-3,88,R,ugm-3,16,R,ugm-3,21,R,ugm-3
03-01-1993,13:00,0.8,R,mgm-3,16,R,ugm-3 (GRAV EQ),8,R,ugm-3,36,R,ugm-3,48,R,ugm-3,26,R,ugm-3,11,R,ugm-3
03-01-1993,14:00,0.7,R,mgm-3,22,R,ugm-3 (GRAV EQ),6,R,ugm-3,31,R,ugm-3,40,R,ugm-3,32,R,ugm-3,5,R,ugm-3
03-01-1993,15:00,0.6,R,mgm-3,22,R,ugm-3 (GRAV EQ),5,R,ugm-3,29,R,ugm-3,36,R,ugm-3,36,R,ugm-3,3,R,ugm-3
03-01-1993,16:00,0.6,R,mgm-3,9,R,ugm-3 (GRAV EQ),3,R,ugm-3,29,R,ugm-3,32,R,ugm-3,36,R,ugm-3,0,R,ugm-3
03-01-1993,17:00,0.7,R,mgm-3,8,R,ugm-3 (GRAV EQ),4,R,ugm-3,32,R,ugm-3,38,R,ugm-3,32,R,ugm-3,3,R,ugm-3
03-01-1993,18:00,0.6,R,mgm-3,9,R,ugm-3 (GRAV EQ),4,R,ugm-3,31,R,ugm-3,36,R,ugm-3,34,R,ugm-3,3,R,ugm-3
03-01-1993,19:00,0.9,R,mgm-3,10,R,ugm-3 (GRAV EQ),3,R,ugm-3,31,R,ugm-3,34,R,ugm-3,34,R,ugm-3,0,R,ugm-3
03-01-1993,20:00,0.6,R,mgm-3,12,R,ugm-3 (GRAV EQ),3,R,ugm-3,23,R,ugm-3,27,R,ugm-3,40,R,ugm-3,0,R,ugm-3
03-01-1993,21:00,0.5,R,mgm-3,12,R,ugm-3 (GRAV EQ),3,R,ugm-3,21,R,ugm-3,25,R,ugm-3,42,R,ugm-3,0,R,ugm-3
03-01-1993,22:00,0.6,R,mgm-3,9,R,ugm-3 (GRAV EQ),3,R,ugm-3,23,R,ugm-3,27,R,ugm-3,40,R,ugm-3,0,R,ugm-3
03-01-1993,23:00,0.6,R,mgm-3,14,R,ugm-3 (GRAV EQ),3,R,ugm-3,19,R,ugm-3,23,R,ugm-3,46,R,ugm-3,0,R,ugm-3
03-01-1993,24:00,0.6,R,mgm-3,18,R,ugm-3 (GRAV EQ),3,R,ugm-3,17,R,ugm-3,21,R,ugm-3,46,R,ugm-3,0,R,ugm-3
04-01-1993,01:00,0.6,R,mgm-3,29,R,ugm-3 (GRAV EQ),3,R,ugm-3,17,R,ugm-3,21,R,ugm-3,44,R,ugm-3,,,
04-01-1993,02:00,0.9,R,mgm-3,30,R,ugm-3 (GRAV EQ),3,R,ugm-3,19,R,ugm-3,23,R,ugm-3,44,R,ugm-3,0,R,ugm-3
04-01-1993,03:00,0.9,R,mgm-3,31,R,ugm-3 (GRAV EQ),3,R,ugm-3,15,R,ugm-3,19,R,ugm-3,44,R,ugm-3,0,R,ugm-3
04-01-1993,04:00,0.9,R,mgm-3,29,R,ugm-3 (GRAV EQ),3,R,ugm-3,15,R,ugm-3,19,R,ugm-3,48,R,ugm-3,0,R,ugm-3
04-01-1993,05:00,1.0,R,mgm-3,25,R,ugm-3 (GRAV EQ),3,R,ugm-3,17,R,ugm-3,21,R,ugm-3,42,R,ugm-3,0,R,ugm-3
04-01-1993,06:00,0.9,R,mgm-3,25,R,ugm-3 (GRAV EQ),4,R,ugm-3,25,R,ugm-3,31,R,ugm-3,34,R,ugm-3,0,R,ugm-3
04-01-1993,07:00,1.4,R,mgm-3,17,R,ugm-3 (GRAV EQ),20,R,ugm-3,46,R,ugm-3,76,R,ugm-3,18,R,ugm-3,3,R,ugm-3
04-01-1993,08:00,4.8,R,mgm-3,47,R,ugm-3 (GRAV EQ),350,R,ugm-3,97,R,ugm-3,632,R,ugm-3,10,R,ugm-3,16,R,ugm-3
04-01-1993,09:00,7.8,R,mgm-3,85,R,ugm-3 (GRAV EQ),591,R,ugm-3,120,R,ugm-3,1024,R,ugm-3,10,R,ugm-3,48,R,ugm-3
04-01-1993,10:00,10.4,R,mgm-3,120,R,ugm-3 (GRAV EQ),765,R,ugm-3,132,R,ugm-3,1301,R,ugm-3,12,R,ugm-3,74,R,ugm-3
04-01-1993,11:00,11.3,R,mgm-3,142,R,ugm-3 (GRAV EQ),749,R,ugm-3,147,R,ugm-3,1291,R,ugm-3,10,R,ugm-3,90,R,ugm-3
04-01-1993,12:00,6.7,R,mgm-3,127,R,ugm-3 (GRAV EQ),486,R,ugm-3,120,R,ugm-3,863,R,ugm-3,6,R,ugm-3,101,R,ugm-3
04-01-1993,13:00,6.6,R,mgm-3,127,R,ugm-3 (GRAV EQ),456,R,ugm-3,138,R,ugm-3,835,R,ugm-3,8,R,ugm-3,104,R,ugm-3
04-01-1993,14:00,3.2,R,mgm-3,72,R,ugm-3 (GRAV EQ),183,R,ugm-3,94,R,ugm-3,372,R,ugm-3,4,R,ugm-3,90,R,ugm-3
04-01-1993,15:00,3.5,R,mgm-3,92,R,ugm-3 (GRAV EQ),206,R,ugm-3,115,R,ugm-3,430,R,ugm-3,6,R,ugm-3,80,R,ugm-3
04-01-1993,16:00,2.7,R,mgm-3,133,R,ugm-3 (GRAV EQ),144,R,ugm-3,94,R,ugm-3,313,R,ugm-3,4,R,ugm-3,51,R,ugm-3
04-01-1993,17:00,4.2,R,mgm-3,82,R,ugm-3 (GRAV EQ),181,R,ugm-3,84,R,ugm-3,361,R,ugm-3,6,R,ugm-3,43,R,ugm-3
04-01-1993,18:00,4.3,R,mgm-3,86,R,ugm-3 (GRAV EQ),190,R,ugm-3,88,R,ugm-3,378,R,ugm-3,6,R,ugm-3,53,R,ugm-3
04-01-1993,19:00,3.2,R,mgm-3,65,R,ugm-3 (GRAV EQ),141,R,ugm-3,76,R,ugm-3,292,R,ugm-3,4,R,ugm-3,43,R,ugm-3
04-01-1993,20:00,2.7,R,mgm-3,66,R,ugm-3 (GRAV EQ),150,R,ugm-3,65,R,ugm-3,294,R,ugm-3,4,R,ugm-3,32,R,ugm-3
04-01-1993,21:00,1.4,R,mgm-3,33,R,ugm-3 (GRAV EQ),26,R,ugm-3,50,R,ugm-3,90,R,ugm-3,2,R,ugm-3,24,R,ugm-3
04-01-1993,22:00,1.6,R,mgm-3,55,R,ugm-3 (GRAV EQ),24,R,ugm-3,50,R,ugm-3,86,R,ugm-3,4,R,ugm-3,16,R,ugm-3
04-01-1993,23:00,2.0,R,mgm-3,47,R,ugm-3 (GRAV EQ),30,R,ugm-3,50,R,ugm-3,96,R,ugm-3,4,R,ugm-3,16,R,ugm-3
04-01-1993,24:00,1.5,R,mgm-3,48,R,ugm-3 (GRAV EQ),10,R,ugm-3,36,R,ugm-3,52,R,ugm-3,10,R,ugm-3,13,R,ugm-3
05-01-1993,01:00,1.4,R,mgm-3,43,R,ugm-3 (GRAV EQ),3,R,ugm-3,21,R,ugm-3,25,R,ugm-3,20,R,ugm-3,11,R,ugm-3
05-01-1993,02:00,1.0,R,mgm-3,59,R,ugm-3 (GRAV EQ),4,R,ugm-3,31,R,ugm-3,36,R,ugm-3,14,R,ugm-3,8,R,ugm-3
05-01-1993,03:00,0.9,R,mgm-3,36,R,ugm-3 (GRAV EQ),5,R,ugm-3,27,R,ugm-3,34,R,ugm-3,16,R,ugm-3,8,R,ugm-3
05-01-1993,04:00,0.7,R,mgm-3,7,R,ugm-3 (GRAV EQ),4,R,ugm-3,13,R,ugm-3,19,R,ugm-3,38,R,ugm-3,5,R,ugm-3
05-01-1993,05:00,0.6,R,mgm-3,13,R,ugm-3 (GRAV EQ),3,R,ugm-3,17,R,ugm-3,21,R,ugm-3,44,R,ugm-3,5,R,ugm-3
05-01-1993,06:00,0.7,R,mgm-3,20,R,ugm-3 (GRAV EQ),4,R,ugm-3,19,R,ugm-3,25,R,ugm-3,38,R,ugm-3,5,R,ugm-3
05-01-1993,07:00,0.6,R,mgm-3,7,R,ugm-3 (GRAV EQ),5,R,ugm-3,32,R,ugm-3,40,R,ugm-3,26,R,ugm-3,5,R,ugm-3
05-01-1993,08:00,0.7,R,mgm-3,10,R,ugm-3 (GRAV EQ),24,R,ugm-3,34,R,ugm-3,71,R,ugm-3,18,R,ugm-3,13,R,ugm-3
05-01-1993,09:00,1.2,R,mgm-3,13,R,ugm-3 (GRAV EQ),66,R,ugm-3,63,R,ugm-3,164,R,ugm-3,8,R,ugm-3,11,R,ugm-3
05-01-1993,10:00,1.4,R,mgm-3,18,R,ugm-3 (GRAV EQ),68,R,ugm-3,71,R,ugm-3,174,R,ugm-3,8,R,ugm-3,13,R,ugm-3
05-01-1993,11:00,1.3,R,mgm-3,22,R,ugm-3 (GRAV EQ),73,R,ugm-3,65,R,ugm-3,176,R,ugm-3,8,R,ugm-3,21,R,ugm-3
05-01-1993,12:00,1.2,R,mgm-3,31,R,ugm-3 (GRAV EQ),75,R,ugm-3,67,R,ugm-3,181,R,ugm-3,8,R,ugm-3,21,R,ugm-3
05-01-1993,13:00,1.4,R,mgm-3,46,R,ugm-3 (GRAV EQ),90,R,ugm-3,74,R,ugm-3,212,R,ugm-3,4,R,ugm-3,19,R,ugm-3
05-01-1993,14:00,1.6,R,mgm-3,55,R,ugm-3 (GRAV EQ),81,R,ugm-3,73,R,ugm-3,197,R,ugm-3,6,R,ugm-3,21,R,ugm-3
05-01-1993,15:00,1.3,R,mgm-3,16,R,ugm-3 (GRAV EQ),50,R,ugm-3,65,R,ugm-3,141,R,ugm-3,8,R,ugm-3,16,R,ugm-3
05-01-1993,16:00,1.9,R,mgm-3,36,R,ugm-3 (GRAV EQ),120,R,ugm-3,80,R,ugm-3,264,R,ugm-3,4,R,ugm-3,21,R,ugm-3
05-01-1993,17:00,3.1,R,mgm-3,53,R,ugm-3 (GRAV EQ),196,R,ugm-3,82,R,ugm-3,382,R,ugm-3,6,R,ugm-3,27,R,ugm-3
05-01-1993,18:00,2.4,R,mgm-3,33,R,ugm-3 (GRAV EQ),94,R,ugm-3,73,R,ugm-3,216,R,ugm-3,4,R,ugm-3,29,R,ugm-3
05-01-1993,19:00,2.0,R,mgm-3,39,R,ugm-3 (GRAV EQ),84,R,ugm-3,76,R,ugm-3,204,R,ugm-3,4,R,ugm-3,32,R,ugm-3
05-01-1993,20:00,2.0,R,mgm-3,18,R,ugm-3 (GRAV EQ),73,R,ugm-3,76,R,ugm-3,187,R,ugm-3,4,R,ugm-3,27,R,ugm-3
05-01-1993,21:00,1.2,R,mgm-3,12,R,ugm-3 (GRAV EQ),10,R,ugm-3,63,R,ugm-3,78,R,ugm-3,10,R,ugm-3,21,R,ugm-3
05-01-1993,22:00,0.9,R,mgm-3,17,R,ugm-3 (GRAV EQ),15,R,ugm-3,59,R,ugm-3,82,R,ugm-3,8,R,ugm-3,16,R,ugm-3
05-01-1993,23:00,0.9,R,mgm-3,12,R,ugm-3 (GRAV EQ),5,R,ugm-3,48,R,ugm-3,55,R,ugm-3,16,R,ugm-3,16,R,ugm-3
05-01-1993,24:00,0.8,R,mgm-3,9,R,ugm-3 (GRAV EQ),8,R,ugm-3,55,R,ugm-3,67,R,ugm-3,12,R,ugm-3,19,R,ugm-3
06-01-1993,01:00,0.6,R,mgm-3,4,R,ugm-3 (GRAV EQ),3,R,ugm-3,48,R,ugm-3,52,R,ugm-3,18,R,ugm-3,16,R,ugm-3
06-01-1993,02:00,0.6,R,mgm-3,1,R,ugm-3 (GRAV EQ),3,R,ugm-3,25,R,ugm-3,29,R,ugm-3,36,R,ugm-3,5,R,ugm-3
06-01-1993,03:00,0.9,R,mgm-3,13,R,ugm-3 (GRAV EQ),5,R,ugm-3,40,R,ugm-3,48,R,ugm-3,18,R,ugm-3,5,R,ugm-3
06-01-1993,04:00,0.8,R,mgm-3,21,R,ugm-3 (GRAV EQ),9,R,ugm-3,42,R,ugm-3,55,R,ugm-3,26,R,ugm-3,8,R,ugm-3
06-01-1993,05:00,0.6,R,mgm-3,1,R,ugm-3 (GRAV EQ),3,R,ugm-3,17,R,ugm-3,21,R,ugm-3,54,R,ugm-3,3,R,ugm-3
06-01-1993,06:00,0.7,R,mgm-3,0,R,ugm-3 (GRAV EQ),3,R,ugm-3,19,R,ugm-3,23,R,ugm-3,52,R,ugm-3,3,R,ugm-3
06-01-1993,07:00,0.8,R,mgm-3,10,R,ugm-3 (GRAV EQ),11,R,ugm-3,46,R,ugm-3,63,R,ugm-3,28,R,ugm-3,3,R,ugm-3
06-01-1993,08:00,1.3,R,mgm-3,22,R,ugm-3 (GRAV EQ),33,R,ugm-3,57,R,ugm-3,107,R,ugm-3,18,R,ugm-3,5,R,ugm-3
06-01-1993,09:00,1.7,R,mgm-3,34,R,ugm-3 (GRAV EQ),75,R,ugm-3,80,R,ugm-3,195,R,ugm-3,6,R,ugm-3,11,R,ugm-3
06-01-1993,10:00,1.5,R,mgm-3,34,R,ugm-3 (GRAV EQ),96,R,ugm-3,74,R,ugm-3,222,R,ugm-3,8,R,ugm-3,16,R,ugm-3
06-01-1993,11:00,1.2,R,mgm-3,25,R,ugm-3 (GRAV EQ),53,R,ugm-3,80,R,ugm-3,160,R,ugm-3,10,R,ugm-3,13,R,ugm-3
06-01-1993,12:00,1.0,R,mgm-3,18,R,ugm-3 (GRAV EQ),61,R,ugm-3,73,R,ugm-3,166,R,ugm-3,12,R,ugm-3,16,R,ugm-3
06-01-1993,13:00,1.5,R,mgm-3,35,R,ugm-3 (GRAV EQ),44,R,ugm-3,69,R,ugm-3,136,R,ugm-3,12,R,ugm-3,13,R,ugm-3
06-01-1993,14:00,2.0,R,mgm-3,38,R,ugm-3 (GRAV EQ),79,R,ugm-3,74,R,ugm-3,195,R,ugm-3,6,R,ugm-3,19,R,ugm-3
06-01-1993,15:00,1.9,R,mgm-3,26,R,ugm-3 (GRAV EQ),74,R,ugm-3,76,R,ugm-3,189,R,ugm-3,6,R,ugm-3,24,R,ugm-3
06-01-1993,16:00,,,,16,R,ugm-3 (GRAV EQ),,,,,,,,,,,,,19,R,ugm-3
06-01-1993,17:00,2.3,R,mgm-3,26,R,ugm-3 (GRAV EQ),,,,,,,,,,4,R,ugm-3,,,
06-01-1993,18:00,2.9,R,mgm-3,29,R,ugm-3 (GRAV EQ),101,R,ugm-3,76,R,ugm-3,231,R,ugm-3,4,R,ugm-3,24,R,ugm-3
06-01-1993,19:00,2.3,R,mgm-3,22,R,ugm-3 (GRAV EQ),99,R,ugm-3,80,R,ugm-3,231,R,ugm-3,2,R,ugm-3,27,R,ugm-3
06-01-1993,20:00,1.7,R,mgm-3,27,R,ugm-3 (GRAV EQ),80,R,ugm-3,74,R,ugm-3,197,R,ugm-3,2,R,ugm-3,29,R,ugm-3
06-01-1993,21:00,1.5,R,mgm-3,17,R,ugm-3 (GRAV EQ),56,R,ugm-3,71,R,ugm-3,157,R,ugm-3,4,R,ugm-3,21,R,ugm-3
06-01-1993,22:00,1.4,R,mgm-3,14,R,ugm-3 (GRAV EQ),35,R,ugm-3,71,R,ugm-3,124,R,ugm-3,4,R,ugm-3,19,R,ugm-3
06-01-1993,23:00,1.7,R,mgm-3,18,R,ugm-3 (GRAV EQ),58,R,ugm-3,74,R,ugm-3,162,R,ugm-3,2,R,ugm-3,19,R,ugm-3
06-01-1993,24:00,2.0,R,mgm-3,13,R,ugm-3 (GRAV EQ),23,R,ugm-3,71,R,ugm-3,105,R,ugm-3,6,R,ugm-3,16,R,ugm-3
07-01-1993,01:00,0.9,R,mgm-3,7,R,ugm-3 (GRAV EQ),9,R,ugm-3,55,R,ugm-3,69,R,ugm-3,16,R,ugm-3,11,R,ugm-3
07-01-1993,02:00,0.9,R,mgm-3,13,R,ugm-3 (GRAV EQ),9,R,ugm-3,55,R,ugm-3,69,R,ugm-3,16,R,ugm-3,11,R,ugm-3
07-01-1993,03:00,0.9,R,mgm-3,17,R,ugm-3 (GRAV EQ),4,R,ugm-3,44,R,ugm-3,50,R,ugm-3,24,R,ugm-3,13,R,ugm-3
07-01-1993,04:00,0.8,R,mgm-3,7,R,ugm-3 (GRAV EQ),6,R,ugm-3,53,R,ugm-3,63,R,ugm-3,16,R,ugm-3,11,R,ugm-3
07-01-1993,05:00,0.7,R,mgm-3,8,R,ugm-3 (GRAV EQ),3,R,ugm-3,38,R,ugm-3,42,R,ugm-3,24,R,ugm-3,11,R,ugm-3
07-01-1993,06:00,0.7,R,mgm-3,5,R,ugm-3 (GRAV EQ),3,R,ugm-3,31,R,ugm-3,34,R,ugm-3,22,R,ugm-3,8,R,ugm-3
07-01-1993,07:00,0.7,R,mgm-3,16,R,ugm-3 (GRAV EQ),20,R,ugm-3,40,R,ugm-3,71,R,ugm-3,12,R,ugm-3,8,R,ugm-3
07-01-1993,08:00,0.9,R,mgm-3,14,R,ugm-3 (GRAV EQ),20,R,ugm-3,48,R,ugm-3,78,R,ugm-3,10,R,ugm-3,11,R,ugm-3
