Data supplied by UK-AIR on 9/5/2019
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Cardiff Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Carbon monoxide",status,unit,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Black carbon",status,unit,"UV Particulate Matter",status,unit
 
01-01-2018,01:00,0.070128,R,mgm-3,12.900,R,ugm-3 (TEOM FDMS),1.38092,R,ugm-3,10.26445,R,ugm-3,12.38182,R,ugm-3,10.600,R,ugm-3 (TEOM FDMS),8.200,R,ugm-3 (TEOM FDMS),70.46876,R,ugm-3,9.400,R,ugm-3 (TEOM FDMS),0.53811,R,ugm-3,2.300,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.30,R,ugm-3
01-01-2018,02:00,0.070128,R,mgm-3,7.100,R,ugm-3 (TEOM FDMS),2.40547,R,ugm-3,5.78825,R,ugm-3,9.47659,R,ugm-3,9.000,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),80.22489,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),0.35874,R,ugm-3,-1.900,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
01-01-2018,03:00,0.087660,R,mgm-3,18.900,R,ugm-3 (TEOM FDMS),1.83751,R,ugm-3,10.30795,R,ugm-3,13.12542,R,ugm-3,19.200,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS),73.01307,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),0.13453,R,ugm-3,-0.300,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.10,R,ugm-3
01-01-2018,04:00,0.064284,R,mgm-3,18.700,R,ugm-3 (TEOM FDMS),1.87092,R,ugm-3,7.76652,R,ugm-3,10.63523,R,ugm-3,18.000,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS),75.11871,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),0.13453,R,ugm-3,0.700,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.00,R,ugm-3
01-01-2018,05:00,0.070128,R,mgm-3,16.600,R,ugm-3 (TEOM FDMS),2.03797,R,ugm-3,16.53736,R,ugm-3,19.66220,R,ugm-3,15.300,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS),66.06446,R,ugm-3,6.800,R,ugm-3 (TEOM FDMS),0.13453,R,ugm-3,1.300,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.00,R,ugm-3
01-01-2018,06:00,0.073050,R,mgm-3,27.700,R,ugm-3 (TEOM FDMS),1.73728,R,ugm-3,12.58867,R,ugm-3,15.25247,R,ugm-3,23.700,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),69.74933,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),0.20179,R,ugm-3,4.000,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.00,R,ugm-3
01-01-2018,07:00,0.073050,R,mgm-3,24.700,R,ugm-3 (TEOM FDMS),1.67047,R,ugm-3,5.63556,R,ugm-3,8.19691,R,ugm-3,19.700,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),72.64458,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),0.00000,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.00,R,ugm-3
01-01-2018,08:00,0.070128,R,mgm-3,13.600,R,ugm-3 (TEOM FDMS),2.83979,R,ugm-3,21.27401,R,ugm-3,25.62830,R,ugm-3,15.300,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),51.64082,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),0.06726,R,ugm-3,-1.700,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),0.10,R,ugm-3,0.00,R,ugm-3
01-01-2018,09:00,0.084739,R,mgm-3,20.400,R,ugm-3 (TEOM FDMS),2.80638,R,ugm-3,23.40041,R,ugm-3,27.70347,R,ugm-3,18.000,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS),45.69239,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),0.00000,R,ugm-3,2.400,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,-0.10,R,ugm-3
01-01-2018,10:00,0.067206,R,mgm-3,14.400,R,ugm-3 (TEOM FDMS),2.53911,R,ugm-3,13.79754,R,ugm-3,17.69079,R,ugm-3,12.200,R,ugm-3 (TEOM FDMS),6.600,R,ugm-3 (TEOM FDMS),60.37923,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),0.13453,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),-0.600,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.00,R,ugm-3
01-01-2018,11:00,0.154867,R,mgm-3,6.000,R,ugm-3 (TEOM FDMS),2.13820,R,ugm-3,13.16717,R,ugm-3,16.44569,R,ugm-3,7.300,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),66.22238,R,ugm-3,1.600,R,ugm-3 (TEOM FDMS),0.13453,R,ugm-3,-1.300,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.00,R,ugm-3
01-01-2018,12:00,0.108115,R,mgm-3,7.500,R,ugm-3 (TEOM FDMS),3.14048,R,ugm-3,15.78069,R,ugm-3,20.59602,R,ugm-3,7.200,R,ugm-3 (TEOM FDMS),5.200,R,ugm-3 (TEOM FDMS),61.11621,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),0.20179,R,ugm-3,0.300,R,ugm-3 (TEOM FDMS),-1.900,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.10,R,ugm-3
01-01-2018,13:00,0.111036,R,mgm-3,10.700,R,ugm-3 (TEOM FDMS),2.13820,R,ugm-3,8.08301,R,ugm-3,11.36153,R,ugm-3,9.700,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),69.11764,R,ugm-3,5.400,R,ugm-3 (TEOM FDMS),0.26905,R,ugm-3,1.000,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.00,R,ugm-3
01-01-2018,14:00,0.134412,R,mgm-3,16.100,R,ugm-3 (TEOM FDMS),2.03797,R,ugm-3,8.91112,R,ugm-3,12.03596,R,ugm-3,15.400,R,ugm-3 (TEOM FDMS),5.200,R,ugm-3 (TEOM FDMS),66.22238,R,ugm-3,4.000,R,ugm-3 (TEOM FDMS),0.47084,R,ugm-3,0.700,R,ugm-3 (TEOM FDMS),-1.200,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.00,R,ugm-3
01-01-2018,15:00,0.096426,R,mgm-3,16.000,R,ugm-3 (TEOM FDMS),2.10479,R,ugm-3,8.60115,R,ugm-3,11.82845,R,ugm-3,14.700,R,ugm-3 (TEOM FDMS),5.600,R,ugm-3 (TEOM FDMS),66.43295,R,ugm-3,9.600,R,ugm-3 (TEOM FDMS),0.80716,R,ugm-3,1.300,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.00,R,ugm-3
01-01-2018,16:00,0.087660,R,mgm-3,12.200,R,ugm-3 (TEOM FDMS),1.70388,R,ugm-3,7.55574,R,ugm-3,10.16831,R,ugm-3,12.000,R,ugm-3 (TEOM FDMS),6.700,R,ugm-3 (TEOM FDMS),67.74897,R,ugm-3,4.100,R,ugm-3 (TEOM FDMS),0.33632,R,ugm-3,0.200,R,ugm-3 (TEOM FDMS),-2.600,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
01-01-2018,17:00,0.134412,R,mgm-3,15.900,R,ugm-3 (TEOM FDMS),1.57024,R,ugm-3,9.83581,R,ugm-3,12.24348,R,ugm-3,16.200,R,ugm-3 (TEOM FDMS),7.900,R,ugm-3 (TEOM FDMS),65.38013,R,ugm-3,7.400,R,ugm-3 (TEOM FDMS),0.53811,R,ugm-3,-0.300,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
01-01-2018,18:00,0.178243,R,mgm-3,16.100,R,ugm-3 (TEOM FDMS),1.60365,R,ugm-3,9.99210,R,ugm-3,12.45100,R,ugm-3,16.200,R,ugm-3 (TEOM FDMS),7.400,R,ugm-3 (TEOM FDMS),64.80108,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),1.21074,R,ugm-3,-0.100,R,ugm-3 (TEOM FDMS),-1.700,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
01-01-2018,19:00,0.140256,R,mgm-3,10.500,R,ugm-3 (TEOM FDMS),2.03797,R,ugm-3,12.33515,R,ugm-3,15.45999,R,ugm-3,14.600,R,ugm-3 (TEOM FDMS),8.100,R,ugm-3 (TEOM FDMS),59.69490,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),2.35422,R,ugm-3,-4.100,R,ugm-3 (TEOM FDMS),-2.900,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.20,R,ugm-3
01-01-2018,20:00,0.172398,R,mgm-3,16.000,R,ugm-3 (TEOM FDMS),2.63934,R,ugm-3,9.33789,R,ugm-3,13.38482,R,ugm-3,16.900,R,ugm-3 (TEOM FDMS),6.800,R,ugm-3 (TEOM FDMS),63.95882,R,ugm-3,4.400,R,ugm-3 (TEOM FDMS),1.34527,R,ugm-3,-0.900,R,ugm-3 (TEOM FDMS),-2.400,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.20,R,ugm-3
01-01-2018,21:00,0.163632,R,mgm-3,18.400,R,ugm-3 (TEOM FDMS),1.03569,R,ugm-3,10.81108,R,ugm-3,12.39912,R,ugm-3,17.800,R,ugm-3 (TEOM FDMS),9.700,R,ugm-3 (TEOM FDMS),59.69490,R,ugm-3,8.100,R,ugm-3 (TEOM FDMS),2.01790,R,ugm-3,0.600,R,ugm-3 (TEOM FDMS),-1.600,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.30,R,ugm-3
01-01-2018,22:00,0.140256,R,mgm-3,10.100,R,ugm-3 (TEOM FDMS),1.67047,R,ugm-3,8.17764,R,ugm-3,10.73898,R,ugm-3,10.900,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS),60.90564,R,ugm-3,4.400,R,ugm-3 (TEOM FDMS),1.68159,R,ugm-3,-0.800,R,ugm-3 (TEOM FDMS),-1.600,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.30,R,ugm-3
01-01-2018,23:00,0.201618,R,mgm-3,16.500,R,ugm-3 (TEOM FDMS),1.67047,R,ugm-3,8.43703,R,ugm-3,10.99838,R,ugm-3,19.100,R,ugm-3 (TEOM FDMS),6.900,R,ugm-3 (TEOM FDMS),57.85246,R,ugm-3,5.800,R,ugm-3 (TEOM FDMS),1.54706,R,ugm-3,-2.600,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.20,R,ugm-3
01-01-2018,24:00,0.306810,R,mgm-3,17.600,R,ugm-3 (TEOM FDMS),1.93774,R,ugm-3,11.97003,R,ugm-3,14.94119,R,ugm-3,21.600,R,ugm-3 (TEOM FDMS),9.600,R,ugm-3 (TEOM FDMS),49.53518,R,ugm-3,8.500,R,ugm-3 (TEOM FDMS),3.13896,R,ugm-3,-4.000,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.20,R,ugm-3
02-01-2018,01:00,0.300028,R,mgm-3,26.100,R,ugm-3 (TEOM FDMS),1.78548,R,ugm-3,17.83845,R,ugm-3,20.57613,R,ugm-3,24.700,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),42.77425,R,ugm-3,9.100,R,ugm-3 (TEOM FDMS),4.20749,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.20,R,ugm-3
02-01-2018,02:00,0.292235,R,mgm-3,23.800,R,ugm-3 (TEOM FDMS),2.58894,R,ugm-3,21.10968,R,ugm-3,25.07933,R,ugm-3,23.000,R,ugm-3 (TEOM FDMS),8.700,R,ugm-3 (TEOM FDMS),37.99814,R,ugm-3,9.600,R,ugm-3 (TEOM FDMS),3.13324,R,ugm-3,0.800,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.20,R,ugm-3
02-01-2018,03:00,0.225021,R,mgm-3,29.800,R,ugm-3 (TEOM FDMS),2.94603,R,ugm-3,28.58129,R,ugm-3,33.09848,R,ugm-3,26.200,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),32.50211,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),4.29701,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.20,R,ugm-3
02-01-2018,04:00,0.175341,R,mgm-3,27.400,R,ugm-3 (TEOM FDMS),2.64474,R,ugm-3,24.26296,R,ugm-3,28.31817,R,ugm-3,23.900,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),37.19042,R,ugm-3,10.500,R,ugm-3 (TEOM FDMS),2.75277,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.20,R,ugm-3
02-01-2018,05:00,0.137351,R,mgm-3,21.700,R,ugm-3 (TEOM FDMS),7.16422,R,ugm-3,38.42892,R,ugm-3,49.41390,R,ugm-3,24.800,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),19.54341,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),1.94708,R,ugm-3,-3.100,R,ugm-3 (TEOM FDMS),-0.600,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.20,R,ugm-3
02-01-2018,06:00,0.116894,R,mgm-3,23.700,R,ugm-3 (TEOM FDMS),9.80895,R,ugm-3,39.05011,R,ugm-3,54.09030,R,ugm-3,21.200,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),16.75149,R,ugm-3,11.000,R,ugm-3 (TEOM FDMS),1.40996,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS),0.70,R,ugm-3,0.20,R,ugm-3
02-01-2018,07:00,0.058447,R,mgm-3,13.800,R,ugm-3 (TEOM FDMS),2.97951,R,ugm-3,22.34673,R,ugm-3,26.91525,R,ugm-3,11.900,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),42.40551,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),0.93997,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),0.60,R,ugm-3,0.20,R,ugm-3
02-01-2018,08:00,0.099360,R,mgm-3,18.800,R,ugm-3 (TEOM FDMS),5.59077,R,ugm-3,34.76220,R,ugm-3,43.33459,R,ugm-3,18.900,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),30.71107,R,ugm-3,1.500,R,ugm-3 (TEOM FDMS),0.93997,R,ugm-3,-0.100,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.10,R,ugm-3
02-01-2018,09:00,0.093516,R,mgm-3,18.900,R,ugm-3 (TEOM FDMS),5.65772,R,ugm-3,35.38697,R,ugm-3,44.06203,R,ugm-3,14.700,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),30.65839,R,ugm-3,4.600,R,ugm-3 (TEOM FDMS),0.80569,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
02-01-2018,10:00,0.081826,R,mgm-3,15.100,R,ugm-3 (TEOM FDMS),8.90506,R,ugm-3,38.72139,R,ugm-3,52.37562,R,ugm-3,12.600,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS),26.33883,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),1.00711,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.10,R,ugm-3
02-01-2018,11:00,0.102282,R,mgm-3,10.000,R,ugm-3 (TEOM FDMS),5.89207,R,ugm-3,37.83349,R,ugm-3,46.86786,R,ugm-3,4.400,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS),31.07981,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),0.73855,R,ugm-3,5.600,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.10,R,ugm-3
02-01-2018,12:00,0.078904,R,mgm-3,12.600,R,ugm-3 (TEOM FDMS),4.85426,R,ugm-3,34.28073,R,ugm-3,41.72383,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),37.24310,R,ugm-3,5.500,R,ugm-3 (TEOM FDMS),0.53713,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.20,R,ugm-3
02-01-2018,13:00,0.061370,R,mgm-3,33.000,R,ugm-3 (TEOM FDMS),3.31429,R,ugm-3,12.79238,R,ugm-3,17.87422,R,ugm-3,31.500,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),63.95067,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),0.53713,R,ugm-3,1.500,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.20,R,ugm-3
02-01-2018,14:00,0.055525,R,mgm-3,44.100,R,ugm-3 (TEOM FDMS),3.18038,R,ugm-3,12.47811,R,ugm-3,17.35462,R,ugm-3,42.700,R,ugm-3 (TEOM FDMS),14.200,R,ugm-3 (TEOM FDMS),63.73996,R,ugm-3,16.800,R,ugm-3 (TEOM FDMS),0.40284,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
02-01-2018,15:00,0.058447,R,mgm-3,52.100,R,ugm-3 (TEOM FDMS),2.14257,R,ugm-3,14.95271,R,ugm-3,18.23794,R,ugm-3,50.000,R,ugm-3 (TEOM FDMS),18.200,R,ugm-3 (TEOM FDMS),64.05602,R,ugm-3,17.700,R,ugm-3 (TEOM FDMS),0.33570,R,ugm-3,2.100,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
02-01-2018,16:00,0.075982,R,mgm-3,45.500,R,ugm-3 (TEOM FDMS),2.00866,R,ugm-3,14.69040,R,ugm-3,17.77030,R,ugm-3,41.600,R,ugm-3 (TEOM FDMS),16.700,R,ugm-3 (TEOM FDMS),67.26936,R,ugm-3,18.700,R,ugm-3 (TEOM FDMS),0.26856,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.10,R,ugm-3
02-01-2018,17:00,0.090593,R,mgm-3,34.400,R,ugm-3 (TEOM FDMS),1.74084,R,ugm-3,16.71181,R,ugm-3,19.38106,R,ugm-3,30.900,R,ugm-3 (TEOM FDMS),15.000,R,ugm-3 (TEOM FDMS),63.79263,R,ugm-3,18.400,R,ugm-3 (TEOM FDMS),0.26856,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.10,R,ugm-3
02-01-2018,18:00,0.084748,R,mgm-3,33.100,R,ugm-3 (TEOM FDMS),4.25166,R,ugm-3,24.76076,R,ugm-3,31.27988,R,ugm-3,33.200,R,ugm-3 (TEOM FDMS),10.400,R,ugm-3 (TEOM FDMS),55.31153,R,ugm-3,13.000,R,ugm-3 (TEOM FDMS),0.26856,R,ugm-3,-0.100,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.20,R,ugm-3
02-01-2018,19:00,0.087671,R,mgm-3,25.300,R,ugm-3 (TEOM FDMS),1.80779,R,ugm-3,20.86986,R,ugm-3,23.64177,R,ugm-3,22.400,R,ugm-3 (TEOM FDMS),8.100,R,ugm-3 (TEOM FDMS),53.83656,R,ugm-3,11.000,R,ugm-3 (TEOM FDMS),0.40284,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,0.10,R,ugm-3
02-01-2018,20:00,0.067214,R,mgm-3,16.900,R,ugm-3 (TEOM FDMS),1.74084,R,ugm-3,16.03633,R,ugm-3,18.70558,R,ugm-3,12.300,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),57.89274,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),0.20142,R,ugm-3,4.600,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),0.40,R,ugm-3,0.10,R,ugm-3
02-01-2018,21:00,0.046758,R,mgm-3,6.800,R,ugm-3 (TEOM FDMS),1.33911,R,ugm-3,5.94856,R,ugm-3,8.00183,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS),67.48007,R,ugm-3,2.400,R,ugm-3 (TEOM FDMS),0.26856,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),0.50,R,ugm-3,0.10,R,ugm-3
02-01-2018,22:00,0.073059,R,mgm-3,15.500,R,ugm-3 (TEOM FDMS),1.37258,R,ugm-3,4.07863,R,ugm-3,6.18323,R,ugm-3,10.800,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS),71.48357,R,ugm-3,1.800,R,ugm-3 (TEOM FDMS),0.20142,R,ugm-3,4.700,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,0.00,R,ugm-3
02-01-2018,23:00,0.052602,R,mgm-3,28.300,R,ugm-3 (TEOM FDMS),1.07129,R,ugm-3,3.39750,R,ugm-3,5.04012,R,ugm-3,24.700,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS),76.90937,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),0.26856,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,-0.10,R,ugm-3
02-01-2018,24:00,0.046758,R,mgm-3,28.600,R,ugm-3 (TEOM FDMS),0.90390,R,ugm-3,3.08260,R,ugm-3,4.46855,R,ugm-3,23.500,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS),79.59593,R,ugm-3,7.400,R,ugm-3 (TEOM FDMS),0.08952,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),0.10,R,ugm-3,0.00,R,ugm-3
03-01-2018,01:00,0.054557,R,mgm-3,21.500,R,ugm-3 (TEOM FDMS),0.98402,R,ugm-3,2.02997,R,ugm-3,3.53877,R,ugm-3,17.800,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),82.93716,R,ugm-3,4.900,R,ugm-3 (TEOM FDMS),0.26807,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS),0.30,R,ugm-3,-0.20,R,ugm-3
03-01-2018,02:00,0.055531,R,mgm-3,37.500,R,ugm-3 (TEOM FDMS),1.11820,R,ugm-3,0.71402,R,ugm-3,2.42857,R,ugm-3,30.900,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),88.77088,R,ugm-3,9.900,R,ugm-3 (TEOM FDMS),0.26807,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),,,,,,
03-01-2018,03:00,0.055531,R,mgm-3,29.400,R,ugm-3 (TEOM FDMS),1.00638,R,ugm-3,0.90282,R,ugm-3,2.44591,R,ugm-3,26.200,R,ugm-3 (TEOM FDMS),9.300,R,ugm-3 (TEOM FDMS),87.50573,R,ugm-3,11.500,R,ugm-3 (TEOM FDMS),0.40211,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,-0.10,R,ugm-3
03-01-2018,04:00,0.040918,R,mgm-3,23.800,R,ugm-3 (TEOM FDMS),0.70447,R,ugm-3,1.10555,R,ugm-3,2.18571,R,ugm-3,23.700,R,ugm-3 (TEOM FDMS),7.400,R,ugm-3 (TEOM FDMS),86.97859,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),0.20106,R,ugm-3,0.100,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),0.10,R,ugm-3,0.00,R,ugm-3
03-01-2018,05:00,0.035073,R,mgm-3,23.500,R,ugm-3 (TEOM FDMS),0.73801,R,ugm-3,1.99084,R,ugm-3,3.12244,R,ugm-3,24.500,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),85.92430,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),0.40211,R,ugm-3,-1.000,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS),0.20,R,ugm-3,-0.10,R,ugm-3
03-01-2018,06:00,0.052609,R,mgm-3,30.400,R,ugm-3 (TEOM FDMS),0.77156,R,ugm-3,2.14757,R,ugm-3,3.33061,R,ugm-3,28.800,R,ugm-3 (TEOM FDMS),7.800,R,ugm-3 (TEOM FDMS),84.34287,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),0.26807,R,ugm-3,1.600,R,ugm-3 (TEOM FDMS),-2.100,R,ugm-3 (TEOM FDMS),0.00,R,ugm-3,0.10,R,ugm-3
03-01-2018,07:00,0.111064,R,mgm-3,19.800,R,ugm-3 (TEOM FDMS),1.14056,R,ugm-3,3.87156,R,ugm-3,5.62040,R,ugm-3,20.800,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),81.91802,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),0.33509,R,ugm-3,-1.000,R,ugm-3 (TEOM FDMS),-0.700,R,ugm-3 (TEOM FDMS),0.10,R,ugm-3,0.00,R,ugm-3
